text,true_label,pred_label
nhà_hàng giá tiền Giá cũng bình_ổn với cả hệ_thống .,1,2
"thức_ăn loại - Về món ăn : Hiện_tại lúc mình đi hôm đó thì ko có menu 199k , chỉ có menu từ 279k trở lên ( ko bít là do chỉ hôm đó thôi hay ở đây ko phục_vụ menu 199k , nên các bạn hỏi kỷ trước khi book nhé ) .",0,1
"thức_ăn giá tiền - Về món ăn : Hiện_tại lúc mình đi hôm đó thì ko có menu 199k , chỉ có menu từ 279k trở lên ( ko bít là do chỉ hôm đó thôi hay ở đây ko phục_vụ menu 199k , nên các bạn hỏi kỷ trước khi book nhé ) .",1,1
phục_vụ tổng_quát Mình cũng k biết phải diễn_tả cách phục_vụ sao chứ quá tệ hơn cả chữ tệ nữa .,0,0
vị_trí tổng_quát Quán ngay mặt đường Bà Triệu .,2,1
"thức_ăn loại Đi trưa ngày thường giá 180k ăn được , không chê chỗ nào , vì nhiều món và nêm tốt .",2,2
"thức_ăn chất_lượng Đi trưa ngày thường giá 180k ăn được , không chê chỗ nào , vì nhiều món và nêm tốt .",2,2
"thức_ăn giá tiền Đi trưa ngày thường giá 180k ăn được , không chê chỗ nào , vì nhiều món và nêm tốt .",1,2
"không_gian tổng_quát Cảm_nhận thì decor của quán khá đẹp , bàn thấp ở dưới hết chỗ rồi do mình đi tầm 8h vào giờ cao_điểm thì phải nên ngồi bàn cao nhất ( cũng khoái ) = ) ) .",2,2
"thức_ăn loại Gọi 1 beefsteak 1kg , nướng chín vừa , cắt 5 phần .",1,1
"thức_ăn chất_lượng Gọi 1 beefsteak 1kg , nướng chín vừa , cắt 5 phần .",1,2
"phục_vụ tổng_quát Nếu mua qua Delivery now thì mất thêm phí ship thôi , bù lại sau sớm nhất 40 phút thì sẽ có trà sữa uống .",1,1
"nhà_hàng điều_khoản khác Nếu mua qua Delivery now thì mất thêm phí ship thôi , bù lại sau sớm nhất 40 phút thì sẽ có trà sữa uống .",0,0
vị_trí tổng_quát 💋 Vị_trí : Nằm ở ngay mặt_phố Huế thôi .,2,1
thức_ăn chất_lượng Mì trộn ngon nhưng phải chờ lâu dù khách k đông lắm 😂 .,2,2
nhà_hàng tổng_quát Mì trộn ngon nhưng phải chờ lâu dù khách k đông lắm 😂 .,1,1
phục_vụ tổng_quát Mì trộn ngon nhưng phải chờ lâu dù khách k đông lắm 😂 .,0,0
"thức_ăn chất_lượng Bánh_canh cá_lóc là món ăn phổ_biến ở Huế nên hầu_như quán nào cũng ngon , quán bánh_canh Hoàng ni cũng không ngoại_lệ á .",2,2
nhà_hàng tổng_quát Thật phân_vân sau_này k biết có nên ăn_ở quán nữa k .,1,0
nhà_hàng điều_khoản khác Mình gọi qua Deliver_Now nên quán bọc cho kem cheese đỡ bị đổ cẩn_thận ghê .,2,2
thức_ăn loại Tưởng 150g ít ai dè ra ăn hoài không hết .,2,2
đồ uống chất_lượng - Đồ uống mà mấy loại trà cũng ngon .,2,2
"thức_ăn chất_lượng Nhất là bánh nha , ngon cực_kì luôn mà giá so với chất_lượng thì ko thể gọi là mắc .",2,2
"thức_ăn giá tiền Nhất_là bánh nha , ngon cực_kì luôn mà giá so với chất_lượng thì ko thể gọi là mắc .",1,1
"phục_vụ tổng_quát Nhân_viên cũng siêu thân_thiện , không_gian thì đẹp và chất miễn bàn rồi nha ❤️❤️ .",2,2
"không_gian tổng_quát Nhân_viên cũng siêu thân_thiện , không_gian thì đẹp và chất miễn bàn rồi nha ❤️❤️ .",2,2
nhà_hàng tổng_quát Sẽ quay lại thử thêm bánh mặn : D .,2,2
phục_vụ tổng_quát Hết món để khách gọi mới mag món mới .,0,0
đồ uống loại ✔️Cứ 50 % đường 50 % đá là vừa nhé👌 .,2,1
nhà_hàng tổng_quát Nhưng đợt rồi ghé lại ăn Cơm_Hến thì được biết quán bỏ hết các món Hến r 😹😹😹 thiệt tình quá buồn .,0,0
đồ uống chất_lượng Nếu mình uống kiểu 2 lớp thì không ngon lắm .,1,1
"nhà_hàng điều_khoản khác Cái đồ đậy bự quá chồng mấy cái là chật chỗ , may_mà mấy em nhân_viên dọn nhanh chứ không là chật lắm .",0,0
"phục_vụ tổng_quát Cái đồ đậy bự quá chồng mấy cái là chật chỗ , may_mà mấy em nhân_viên dọn nhanh chứ không là chật lắm .",2,2
thức_ăn chất_lượng Các món đều chế_biến hợp_khẩu vị .,2,2
thức_ăn loại Ngồi phá lấu thì ở đây còn có các món ăn vặt nữa .,2,2
vị_trí tổng_quát 💋 Vị_trí : Chỗ này dễ tìm lắm .,2,2
"nhà_hàng điều_khoản khác Có tráng_miệng free nữa chứ , khi vừa tính tiền xong .",2,2
"nhà_hàng giá tiền Tổng bill mình ăn là 430k , mình với bạn có voucher 400k .",1,1
"thức_ăn chất_lượng Bò nướng ok , có mùi khói bạn mình thích , mềm và ngọt thịt .",2,2
nhà_hàng điều_khoản khác Đang buồn chán thì foody quăng vô mặt em mấy cái voucher vầy nè .,2,0
thức_ăn chất_lượng Bánh da lợn dai và ngon hơn .,2,2
thức_ăn loại Dù_sao thì một phần bánh cũng khá lớn và ngọt nên khuyến_khích rủ thêm bạn_bè ăn phụ nhé haha .,2,2
vị_trí tổng_quát Cửa_hàng ở trong ngõ nhưng khá dễ tìm .,2,2
"không_gian tổng_quát Mặt_bằng : Rộng_rãi , đẹp và thoáng mát , giữ xe thênh_thang .",2,2
"nhà_hàng điều_khoản khác Mặt_bằng : Rộng_rãi , đẹp và thoáng mát , giữ xe thênh_thang .",2,2
thức_ăn chất_lượng Ốc ở đây rất tươi ngon .,2,2
thức_ăn loại Ăn mệt_nghỉ rất phù_hợp với ai ăn khoẻ .,2,2
phục_vụ tổng_quát * Dịch_vụ : rất lịch_sự và chuyên_nghiệp .,2,2
đồ uống chất_lượng Còn ly mocha thì vị không đậm_đà bằng nhưng xét cả ly thì vẫn ngon .,2,2
thức_ăn loại Menu nhiều món lắm từ heo bò gà đến hải_sản .,2,2
"thức_ăn loại Đặc_biệt lẩu bông , nơi tập hơp nhiều loại hoa nhất , cơ_mà cái rổ nhỏ decor cũng làm mình muốn ăn hơn .",2,2
không_gian tổng_quát Điểm cộng cho quán là có view đẹp thôi .,2,2
đồ uống loại Nước uống thì nhập nhiều hơn lúc trước 🤗 .,2,2
"thức_ăn loại Đặc_biệt phần roll ở đây không hiểu kiểu gì mà cuộn to chà bá , mở banh họng mới ăn , nhai nguồm ngoàm mới hết 1 khoanh vì mình không thích cắn , rơi nhân ra hết .",0,2
"thức_ăn loại Bánh đế mỏng ăn ok , có cái Beef pizza vị hơi mặn nên không ăn kèm tương cà .",1,1
"thức_ăn chất_lượng Bánh đế mỏng ăn ok , có cái Beef pizza vị hơi mặn nên không ăn kèm tương cà .",2,1
"thức_ăn loại Bánh mochi vỏ trắng bổ đôi ra nhìn giống quả trứng gà , hihi .",2,1
"không_gian tổng_quát - không_gian : rộng_rãi thoáng mát , bàn_ghế cao và bày trí sang_trọng .",2,2
"nhà_hàng điều_khoản khác - không_gian : rộng_rãi thoáng mát , bàn_ghế cao và bày trí sang_trọng .",2,2
nhà_hàng tổng_quát Chất_lượng thì khỏi bàn rồi ha .,2,2
"thức_ăn loại Mình order 1 phần Chuck_Flap 500gr kèm sốt tiêu , 1 mực khoanh kiểu Âu , 1 phần Cream_Brulee , 1 Sprite và 1 Soda_Chanh_Đường .",1,1
nhà_hàng điều_khoản khác To đến độ muốn nghe người khác nói_chuyện cũng quá khó_khăn .,0,0
"thức_ăn loại Một phần bò không_chỉ có bò thôi mà_còn có khoai_tây chiên , khoai nghiền , prau và nấm các kiểu cho_nên là hên ghê ban_đầu mình không có ord thêm khoai_tây chiên , nước sốt rưới lên ngon nè , mà có sốt béo béo ngọt ngọt có kèm theo để chấm👍 .",1,2
"thức_ăn chất_lượng Một phần bò không_chỉ có bò thôi mà_còn có khoai_tây chiên , khoai nghiền , prau và nấm các kiểu cho_nên là hên ghê ban_đầu mình không có ord thêm khoai_tây chiên , nước sốt rưới lên ngon nè , mà có sốt béo béo ngọt ngọt có kèm theo để chấm👍 .",2,2
"thức_ăn loại Ngoài_ra còn có các loại ốc lạ như ốc móng tay , ốc xào lăn ăn cũng rất ngon_miệng !",2,2
"thức_ăn chất_lượng Ngoài_ra còn có các loại ốc lạ như ốc móng tay , ốc xào lăn ăn cũng rất ngon_miệng !",2,2
đồ uống loại Được refill nước .,2,2
"không_gian tổng_quát Quán đẹp có lầu , không_gian cũng rộng có_điều wifi hơi yếu .",2,2
"nhà_hàng điều_khoản khác Quán đẹp có lầu , không_gian cũng rộng có_điều wifi hơi yếu .",0,0
thức_ăn loại Có 2 loại bánh crep nhân dừa và crep đốt rượu ăn với kem .,1,1
nhà_hàng giá tiền Hết tổng_cộng khoảng 550k .,1,1
thức_ăn chất_lượng Đồ_ăn cũng tương_đối ngon so với các quán khác .,2,2
"phục_vụ tổng_quát Nhưng càng về sau thái_độ phục_vụ càng đi xuống , nhân_viên ko hiểu và cug ko lắng_nghe order , biết cãi khi làm sai .",0,0
đồ uống chất_lượng Nói_chung loại nước này nên thử vì rất tuyệt đấy 😍 .,2,2
"thức_ăn chất_lượng Mình cũng Ok , đến quán thấy khá đông , tiếc là chỗ để xe_hơi bất_tiện chút với k ai xem nhưng bù lại món ăn ngon và cô_chú chủ quán thân_thiện phục_vụ cũng nhanh lẹ .",2,2
"nhà_hàng tổng_quát Mình cũng Ok , đến quán thấy khá đông , tiếc là chỗ để xe_hơi bất_tiện chút với k ai xem nhưng bù lại món ăn ngon và cô_chú chủ quán thân_thiện phục_vụ cũng nhanh lẹ .",1,1
"phục_vụ tổng_quát Mình cũng Ok , đến quán thấy khá đông , tiếc là chỗ để xe_hơi bất_tiện chút với k ai xem nhưng bù lại món ăn ngon và cô_chú chủ quán thân_thiện phục_vụ cũng nhanh lẹ .",2,2
"nhà_hàng điều_khoản khác Mình cũng Ok , đến quán thấy khá đông , tiếc là chỗ để xe_hơi bất_tiện chút với k ai xem nhưng bù lại món ăn ngon và cô_chú chủ quán thân_thiện phục_vụ cũng nhanh lẹ .",0,0
"thức_ăn giá tiền Cá giò 350 k / kg , ăn khá là ngon , thịt cá béo béo , ít tanh , nhưng lẩu thì ko đc đậm_đà cho lắm , nêm ko đc ngon như trước nữa .",1,1
"thức_ăn chất_lượng Cá giò 350 k / kg , ăn khá là ngon , thịt cá béo béo , ít tanh , nhưng lẩu thì ko đc đậm_đà cho lắm , nêm ko đc ngon như trước nữa .",1,2
nhà_hàng điều_khoản khác Tầng trên có hẳn 1 bàn dài phù_hợp cho 1 nhóm bạn khoảng 10 người tụ_tập chơi board game ( nhất_là ma sói ) .,2,2
"đồ uống chất_lượng Nước sâm dứa ngon thật_sự kèm theo hạt_é với thạch dừa ý , nước_ngọt thanh , mình thích quá đi .",2,2
"đồ uống loại Nước sâm dứa ngon thật_sự kèm theo hạt_é với thạch dừa ý , nước_ngọt thanh , mình thích quá đi .",2,1
đồ uống loại - mình rất thích sữa_tươi vị chuối hay chocolate đậu_nành của malay ạaaa .,1,1
đồ uống chất_lượng - mình rất thích sữa_tươi vị chuối hay chocolate đậu_nành của malay ạaaa .,2,2
đồ uống loại Thạch k đa_dạng .,0,0
"đồ uống chất_lượng Khá thích trà xanh ở đen đá , hôm_nay uống thấy vị còn đậm hơn lần đi trước nữa ( like ) , mocha hơi ngọt , còn soda là gọi lần đầu luôn mà uống thấy vị hơi kì , chua chẳng chua mà ngọt chẳng ngọt , cứ lờ_lợ : ( chắc điểm trừ cho món soda này .",1,1
"đồ uống loại Khá thích trà xanh ở đen đá , hôm_nay uống thấy vị còn đậm hơn lần đi trước nữa ( like ) , mocha hơi ngọt , còn soda là gọi lần đầu luôn mà uống thấy vị hơi kì , chua chẳng chua mà ngọt chẳng ngọt , cứ lờ_lợ : ( chắc điểm trừ cho món soda này .",1,0
"thức_ăn loại Món ăn bài_trí tương_đối đẹp , ánh_sáng đủ đẹp vừa tiện cho việc sống ảo .",2,2
"không_gian tổng_quát Món ăn bài_trí tương_đối đẹp , ánh_sáng đủ đẹp vừa tiện cho việc sống ảo .",2,2
nhà_hàng giá tiền mình ăn hết 150k nhee .,1,1
"thức_ăn loại Hến xúc nhìn vậy chứ khá cay và mặn , bún_bò ổn , thịt bò bâp ngon , có thêm chả cua và chả cây nữa .",1,1
"thức_ăn chất_lượng Hến xúc nhìn vậy chứ khá cay và mặn , bún_bò ổn , thịt bò bâp ngon , có thêm chả cua và chả cây nữa .",2,2
"phục_vụ tổng_quát Nhân_viên phục_vụ nhiệt_tình , vui_vẻ .",2,2
"thức_ăn loại Còn phần "" nước hồ "" là trà long_nhãn , thêm nữa là hoa , lá trong bát đều ăn được hết nữa .",2,2
thức_ăn chất_lượng Còn phần thịt heo tẩm bột chiên hơj mềm nên ăn hơj ngán .,0,1
vị_trí tổng_quát Lần đầu ăn Hana ở chi_nhánh Mạc_Đĩnh_Chi .,1,1
"phục_vụ tổng_quát Bạn phục_vụ nữ rất nhiệt_tình , tư_vấn tận_tâm , hay cười và niềm_nở lắm .",2,2
"không_gian tổng_quát Quán nằm trên tầng 6 , view nhìn xuống_đường khá ok , không_gian ấm_cúng , sạch_sẽ .",2,2
"vị_trí tổng_quát Quán nằm trên tầng 6 , view nhìn xuống_đường khá ok , không_gian ấm_cúng , sạch_sẽ .",1,1
thức_ăn chất_lượng ăn nguyên thịt chiên thế kia thấy khô quá nên mình bỏ đi tương_đối .,0,0
"vị_trí tổng_quát Ngay cạnh King_Roti , K_mart có biển xanh da_trời khá mát_mắt , bày phía ngoài là 2-3 tủ_lạnh chứa kem và nước mát .",1,1
"nhà_hàng điều_khoản khác Ngay cạnh King_Roti , K_mart có biển xanh da_trời khá mát_mắt , bày phía ngoài là 2-3 tủ_lạnh chứa kem và nước mát .",2,2
"thức_ăn chất_lượng Lần này mình ăn thêm mì chung , phá lấu k còn thơm bơ nữa , với_lại cũng khô chứ k có như lần trước , chắc tại có mì hay sao đó .",1,0
"thức_ăn loại Lần này mình ăn thêm mì chung , phá lấu k còn thơm bơ nữa , với_lại cũng khô chứ k có như lần trước , chắc tại có mì hay sao đó .",1,1
phục_vụ tổng_quát Cứ phải gọi nhân_viên hỏi thì cứ kêu sắp xong r .,1,0
nhà_hàng điều_khoản khác Mình có mua về 3 phần và được gói rất chắc_chắn .,2,2
"không_gian tổng_quát Phải nói là quán vừa đẹp , rộng mà yên_tĩnh nữa .",2,2
"không_gian tổng_quát Lần thứ 2 đến quán , thoạt nhìn thấy không_gian đã sáng_sủa rộng_rãi hơn , nhìn cũng mát_mắt hơn .",2,2
"không_gian tổng_quát - Không_gian sang_trọng , ấm_cúng , trang_trí theo kiểu tây đẹp .",2,2
đồ uống loại Bởi_vậy nếu ai có uống nên để 50 đường đổ xuống thôi nha để cái ngọt kem cheese nó bù_đắp lại cho .,1,1
"không_gian tổng_quát Mình đến tầm 3h chiều , bên ngoài_trời nắng và trong quán không_khí khá là nóng , lại thêm không_gian hẹp nên cảm_giác hơi ngợp .",0,0
nhà_hàng tổng_quát Mình thích mê Burger_King không hẳn vì chất_lượng Burger mà là vì các cửa_hàng thuộc chuỗi có nhiều điểm mình thích .,2,2
"vị_trí tổng_quát ✨Địa điểm : Nên đi từ Trần_Khát_Chân vào Lò_Đúc cho đỡ tắc đường , ngay đầu Lò_Đúc thôi , quán biển_hiệu to , nhấp_nháy , dễ nhìn , không lo lạc : ) ) ) ) .",2,1
"nhà_hàng điều_khoản khác ✨Địa điểm : Nên đi từ Trần_Khát_Chân vào Lò_Đúc cho đỡ tắc đường , ngay đầu Lò_Đúc thôi , quán biển_hiệu to , nhấp_nháy , dễ nhìn , không lo lạc : ) ) ) ) .",2,2
thức_ăn giá tiền Gà phô_mai 190k 🧀 .,1,1
"nhà_hàng tổng_quát Quán này có rất nhiều khách nước_ngoài , hàn_quốc , trung_quốc và nga , đạc biệt có hai anh quản_lý ở đây rất là thân_thiện và phục_vụ khá tốt .",2,1
"phục_vụ tổng_quát Quán này có rất nhiều khách nước_ngoài , hàn_quốc , trung_quốc và nga , đạc biệt có hai anh quản_lý ở đây rất là thân_thiện và phục_vụ khá tốt .",2,2
"thức_ăn chất_lượng Cabonara spaghetti : có nấm , thịt xông khói , mì ngon không nát .",2,2
"thức_ăn loại Cabonara spaghetti : có nấm , thịt xông khói , mì ngon không nát .",1,1
"nhà_hàng tổng_quát Nằm ngày dưới Nha_Trang center , trên đường_biển và sát cạnh biển nên quán rất đắt khách , cả khách trong nước lẫn ngoài nước .",2,2
"vị_trí tổng_quát Nằm ngày dưới Nha_Trang center , trên đường_biển và sát cạnh biển nên quán rất đắt khách , cả khách trong nước lẫn ngoài nước .",2,2
"thức_ăn loại Có_điều lên món hơi lâu , menu hơi ít món .",0,0
"phục_vụ tổng_quát Có_điều lên món hơi lâu , menu hơi ít món .",0,0
"thức_ăn chất_lượng Đế bánh ngon , dày vừa , tuy_nhiên có chiếc nướng hơi bị cháy 1 xíu .",2,2
"thức_ăn loại Đế bánh ngon , dày vừa , tuy_nhiên có chiếc nướng hơi bị cháy 1 xíu .",2,2
đồ uống chất_lượng Về trân_châu thì ngọt mà hình_như hôm mình uống nó hơi bỡ 1 chút thì phải nhưng ngọt ngọt nên uống với trà rất ngon ạ .,2,2
đồ uống loại Về trân_châu thì ngọt mà hình_như hôm mình uống nó hơi bỡ 1 chút thì phải nhưng ngọt ngọt nên uống với trà rất ngon ạ .,2,1
không_gian tổng_quát Giá_cả : vì theo phong_cách Western nên có_thể nói giá_cả so với mặt_bằng chung các quán cà_phê khác thì cũng không quá mắc .,2,2
nhà_hàng giá tiền Giá_cả : vì theo phong_cách Western nên có_thể nói giá_cả so với mặt_bằng chung các quán cà_phê khác thì cũng không quá mắc .,1,1
"thức_ăn chất_lượng Đây là quán đầu_tiên mình ăn khoai_lang lắc xí muội và thấy rất ngon , mình rất thích vị này .",2,2
"đồ uống giá tiền Bill gồm 1 trà sữa lài topping trân_châu ( size S , 39k tổng_cộng ) + 1 trà sữa nguyên lá topping trân_châu ( size S , 45 k ) + 1 trà sữa olong topping trân_châu ( size S , Đ 45 k ) .",1,1
"đồ uống loại Bill gồm 1 trà sữa lài topping trân_châu ( size S , 39k tổng_cộng ) + 1 trà sữa nguyên lá topping trân_châu ( size S , 45 k ) + 1 trà sữa olong topping trân_châu ( size S , Đ 45 k ) .",1,1
"nhà_hàng điều_khoản khác Lầu 1 đã đổi thành ghế hk còn ngồi_bệt như xưa nữa , hk biết lầu 2 có đổi hk .",1,1
nhà_hàng tổng_quát Lần đầu ăn thấy quán này cũng khá ổn .,2,2
vị_trí tổng_quát Nằm ngay trên phố trung_tâm nên k hề khó tìm nhưng quán cũng k nổi cho lắm .,2,2
nhà_hàng tổng_quát Nằm ngay trên phố trung_tâm nên k hề khó tìm nhưng quán cũng k nổi cho lắm .,1,1
"không_gian tổng_quát Địa_điểm ấm_áp , nhìn_chung là ổn , giá_cả phải_chăng , nhân_viên phục_vụ tận_tình , ăn bét_nhè mà hết có 500k , túm lại là ưng_ý .",2,2
"phục_vụ tổng_quát Địa_điểm ấm_áp , nhìn_chung là ổn , giá_cả phải_chăng , nhân_viên phục_vụ tận_tình , ăn bét_nhè mà hết có 500k , túm lại là ưng_ý .",2,2
"thức_ăn giá tiền Địa_điểm ấm_áp , nhìn_chung là ổn , giá_cả phải_chăng , nhân_viên phục_vụ tận_tình , ăn bét_nhè mà hết có 500k , túm lại là ưng_ý .",2,2
"nhà_hàng giá tiền Địa_điểm ấm_áp , nhìn_chung là ổn , giá_cả phải_chăng , nhân_viên phục_vụ tận_tình , ăn bét_nhè mà hết có 500k , túm lại là ưng_ý .",2,2
"nhà_hàng tổng_quát Mình ăn_ở quán này chắc cũng phải chục năm rồi , giờ xa SG lâu_lâu có dịp về lại vẫn hay ghé quán để thưởng_thức hương_vị yêu thích .",2,2
"nhà_hàng giá tiền Đi Cn giá vé ng lớn 280k , 1m đến 1m4 giá 135k .",1,1
"phục_vụ tổng_quát Nói_chung uống được , nhân_viên được , có_thể sẽ quay lại thử món khác .",2,2
"đồ uống chất_lượng Nói_chung uống được , nhân_viên được , có_thể sẽ quay lại thử món khác .",2,2
"thức_ăn giá tiền Chất_lượng : thèm steak nên đi mình ên ra đây kêu 1 phần Rib eye 300gr loại US Black_Angus hoy , 315k phần này .",1,1
"thức_ăn loại Chất_lượng : thèm steak nên đi mình ên ra đây kêu 1 phần Rib eye 300gr loại US Black_Angus hoy , 315k phần này .",1,1
thức_ăn chất_lượng Cốt bánh mềm mịn .,2,2
phục_vụ tổng_quát Ông chủ là người Hàn ở ngay quầy tính tiền luôn .,1,2
"thức_ăn loại Trước ăn bún_bò thôi , nay bụng no no nên ăn thử bánh bột lọc .",1,1
nhà_hàng tổng_quát Nói_chung là không bao_giờ uống cái gì ở đây thêm một lần nào nữa .,0,0
thức_ăn giá tiền Phần beefsteak thấp nhất là Top_Blade 150g 95k .,1,1
thức_ăn loại Phần beefsteak thấp nhất là Top_Blade 150g 95k .,1,1
"nhà_hàng điều_khoản khác Ngay khung giờ khuyến_mãi 17h , 19h được tặng voucher free 1 nước bất_kỳ trong khung giờ vàng này .",2,2
"nhà_hàng tổng_quát Phải nói là Đen_Đá k bao h làm mình thất_vọng , bất_kể mình gọi món nước hay thức_ăn gì cũng v , cái gì cũng ngon hết trơn 😍😍😍 .",2,2
không_gian tổng_quát 🔴 Không_gian : vì quán Nhật nên thiết_kế theo phong_cách hoàn_toàn của Nhật .,2,1
thức_ăn loại Chè thì có chè nóng và chè lạnh .,1,1
"nhà_hàng giá tiền Nói_chung giá 79k như_vậy là ổn , mong sau_này sẽ refill món nhanh hơn .",1,1
nhà_hàng tổng_quát Rất thơm rất béo rất thanh nên ngon lắm .,2,2
thức_ăn loại Đồ nhúng thì đa_dạng váng đậu cũng ngon .,2,2
thức_ăn chất_lượng Đồ nhúng thì đa_dạng váng đậu cũng ngon .,2,2
nhà_hàng tổng_quát Một ấn_tượng k hẳn là xấu nhưng k quá tốt trong lòng mình vs thương_hiệu Osaka .,1,1
"thức_ăn chất_lượng Mì bình_thường , thịt nướng ngon , gia_vị thấm , mềm .",2,2
"thức_ăn loại Mì bình_thường , thịt nướng ngon , gia_vị thấm , mềm .",1,1
"đồ uống chất_lượng K biết có phải do quá đông hay k mà mình uống thấy cực_kì nhạt và k ngon , dù mình chọn ít đá và ngọt nhiều , trân_châu thì dai ngon miễn bàn rồi , chỉ có vị trà sữa hơi làm mình thất_vọng .",1,0
"đồ uống loại K biết có phải do quá đông hay k mà mình uống thấy cực_kì nhạt và k ngon , dù mình chọn ít đá và ngọt nhiều , trân_châu thì dai ngon miễn bàn rồi , chỉ có vị trà sữa hơi làm mình thất_vọng .",1,1
"thức_ăn chất_lượng Mì đem ra thì ôi_thôi nhìn nuốt không nỗi , nhão nhẹt .",0,0
thức_ăn chất_lượng Vị hot nhất Strawberry_Honey_Blossom_Frappuccino thì có vẻ hơi béo .,1,1
"đồ uống chất_lượng Các món nước hao quả có_vẻ được pha loãng quá nhiều , quá nhạt_nhẽo .",0,0
nhà_hàng giá tiền Giá_cả thì hơi cao so với chất_lượng .,0,0
"nhà_hàng tổng_quát Quán cũng không đông lắm , pizza có cũng khá nhanh .",1,1
"phục_vụ tổng_quát Quán cũng không đông lắm , pizza có cũng khá nhanh .",2,2
"thức_ăn chất_lượng Điểm trừ là đồ_ăn nguội , một_số món còn chấp_nhận được , một_số món ăn không nổi .",0,0
"thức_ăn chất_lượng Nước lẩu đầu ngon , nước cuối lại hơi mặn .",2,2
"vị_trí tổng_quát Vị_Trí : ngay trung_tâm nên dễ tìm , lại đối_diện Bitexco nên vị_trí đắt_đỏ cực_kì .",2,2
nhà_hàng giá tiền * Giá : tổng_cộng bill của tụi mình là hơn 200k .,1,1
"đồ uống chất_lượng Trà sữa thơm trà chứ ko thơm sữa , vị cũng ko nổi_bật mấy .",1,1
"nhà_hàng giá tiền Ăn quá_chừng ăn mà có 100k , mà toàn là ăn xong chưa đã kêu ăn tiếp thôi đó haha .",2,2
"đồ uống giá tiền Mình uống trà sữa King_Olong thêm trân_châu đen và thạch , thêm topping 10k 1 món á , mắc ghê .",0,0
"đồ uống loại Mình uống trà sữa King_Olong thêm trân_châu đen và thạch , thêm topping 10k 1 món á , mắc ghê .",1,1
"thức_ăn chất_lượng Nhưng cũng phải nói lại , có miếng cá trong mì ăn rất tuyệt , mùi_vị thơm và thịt chắc , điều này không làm mình có cảm_giác mình đang ăn phải đồ đông_lạnh đâu ^ ^ .",2,2
"thức_ăn loại Nhưng cũng phải nói lại , có miếng cá trong mì ăn rất tuyệt , mùi_vị thơm và thịt chắc , điều này không làm mình có cảm_giác mình đang ăn phải đồ đông_lạnh đâu ^ ^ .",2,1
"thức_ăn loại À , ngoài_ra còn có vài món nhậu bình_dân , chiều_tối cũng nhiều quý ông Huế đến lai_rai lắm ấy chứ .",1,2
đồ uống loại 1 ly ăn hết cũng hơi no do hơi bị nhiều .,2,2
nhà_hàng tổng_quát Nói_chung là rất ngon không phải bàn hen .,2,2
"thức_ăn loại Vị cà_ri thơm cay nhẹ , rau củ hầm nhừ cùng thịt bò , ăn không đã ngon rồi , lại thêm mấy lát thịt hun khói rán hơi cháy cạnh tuyệt ngon 😭😭😭 .",2,1
"thức_ăn chất_lượng Vị cà_ri thơm cay nhẹ , rau củ hầm nhừ cùng thịt bò , ăn không đã ngon rồi , lại thêm mấy lát thịt hun khói rán hơi cháy cạnh tuyệt ngon 😭😭😭 .",2,2
"vị_trí tổng_quát Quán mặt đường nên khỏi bàn_cãi về vị_trí ha , rất dễ tìm .",2,2
"thức_ăn loại Thích nhất là nem nướng , bò sốt tiêu , chạo tôm .",2,1
thức_ăn loại Có_điều trong hình lớp phomai khá nhiều vs dày nhưng mua về chỉ có 2 lớp phomai mỏng dánh hà .,0,2
"thức_ăn chất_lượng Salad ceasa có thịt nguội , chắc do ăn k quen nên cảm_thấy k ngon .",0,0
"thức_ăn loại Salad ceasa có thịt nguội , chắc do ăn k quen nên cảm_thấy k ngon .",2,1
nhà_hàng điều_khoản khác Nhất_là nhà_vệ_sinh trang_trí theo kiểu này nhìn dơ dơ sao ấy .,0,0
"thức_ăn loại Gà lên mâm bao ngon , gỏi tuyệt_vời bị cái hơi nhiều củ hành .",0,1
"thức_ăn chất_lượng Gà lên mâm bao ngon , gỏi tuyệt_vời bị cái hơi nhiều củ hành .",2,2
"thức_ăn chất_lượng Giá đồ_ăn và nước , cộng VAT mặc_định nữa là 350k , nhưng ko thoả_mãn do đồ_ăn ko ngon .",0,0
"nhà_hàng giá tiền Giá đồ_ăn và nước , cộng VAT mặc_định nữa là 350k , nhưng ko thoả_mãn do đồ_ăn ko ngon .",1,1
"phục_vụ tổng_quát Có 1 bạn mình xin thêm 1 phần bắp_cải trộn , bản gật đầu rồi mà hoài mình không thấy đem ra , mà thấy đứng trong quầy uống nước , nên mình gọi quản_lý để lấy luôn thì nhanh .",0,2
"thức_ăn chất_lượng + + + 2 cốc kem mặn : Kem mặn rất béo ngậy , nhưng uống thêm hơi ngấy , cũng tạm ổn .",2,1
"đồ uống chất_lượng + + + 2 cốc kem mặn : Kem mặn rất béo ngậy , nhưng uống thêm hơi ngấy , cũng tạm ổn .",1,1
"thức_ăn chất_lượng Salat thì tươi ngon nha .. về trang_trí thì thui , đẹp lắm , nhìn hok nỡ ăn luôn ý .",2,2
"thức_ăn loại Salat thì tươi ngon nha .. về trang_trí thì thui , đẹp lắm , nhìn hok nỡ ăn luôn ý .",2,2
thức_ăn loại Mình hay gọi phần bò số 1 va ( chỉ có trứng với bò ) và phân thập cầm nhưng mình thích phần 1 hơn vì phần đó sẽ cho nhiều bò hon các phần khác .,2,1
