text,true_label,pred_label
mệt_nghỉ khoẻ thức_ăn,2,2
dịch_vụ lịch_sự chuyên_nghiệp phục_vụ tổng_quát,2,2
ly mocha vị đậm_đà xét ly ngon đồ uống chất_lượng,2,2
menu món lắm heo bò gà hải_sản thức_ăn,2,2
lẩu tập hơp hoa rổ decor thức_ăn,2,2
cộng quán view đẹp không_gian tổng_quát,2,2
uống nhập ôm_ấp đồ uống,2,2
rol kiểu cuộn to chà bá banh họng nhai nguồm ngoàm giá tiềnhoanh cắn rơi nhân thức_ăn,0,2
bánh đế mỏng ok bef piza vị hơi mặn kèm tương cà thức_ăn,1,1
bánh đế mỏng ok bef piza vị hơi mặn kèm tương cà thức_ăn chất_lượng,2,1
bánh mochi vỏ trắng bổ đôi trứng gà hihi thức_ăn,2,1
không_gian rộng_rãi thoáng mát bàn_ghế bày trí sang_trọng không_gian tổng_quát,2,2
không_gian rộng_rãi thoáng mát bàn_ghế bày trí sang_trọng nhà_hàng điều_khoản,2,2
chất_lượng bàn ha nhà_hàng tổng_quát,2,2
order 1 chuck flap 50gr kèm sốt tiêu 1 mực khoanh kiểu âu 1 cream brule 1 sprite 1 soda chanh đường thức_ăn,1,1
to độ nói_chuyện nhà_hàng điều_khoản,0,2
bò bò mà_còn khoai_tây chiên khoai nghiền prau nấm kiểu hên ghê ban_đầu ord khoai_tây chiên sốt rưới ngon nè sốt béo béo kèm chấm thức_ăn,1,1
bò bò mà_còn khoai_tây chiên khoai nghiền prau nấm kiểu hên ghê ban_đầu ord khoai_tây chiên sốt rưới ngon nè sốt béo béo kèm chấm thức_ăn chất_lượng,2,2
ốc lạ ốc móng ốc xào lăn ngon_miệng thức_ăn,2,2
ốc lạ ốc móng ốc xào lăn ngon_miệng thức_ăn chất_lượng,2,2
refil đồ uống,2,2
quán đẹp lầu không_gian rộng wifi hơi yếu không_gian tổng_quát,2,2
quán đẹp lầu không_gian rộng wifi hơi yếu nhà_hàng điều_khoản,0,0
2 bánh crep nhân dừa crep đốt rượu kem thức_ăn,1,1
tổng_cộng giá tiền nhà_hàng giá tiền,1,1
đồ_ăn tương_đối ngon quán thức_ăn chất_lượng,2,2
thái_độ phục_vụ đi nhân_viên ko cug ko lắng_nghe order cãi sai phục_vụ tổng_quát,0,0
thử tuyệt đấy yêu đi đồ uống chất_lượng,2,2
ok quán đông tiếc chỗ xe_hơi bất_tiện chút k bù món ngon cô_chú chủ quán thân_thiện phục_vụ lẹ thức_ăn chất_lượng,2,2
ok quán đông tiếc chỗ xe_hơi bất_tiện chút k bù món ngon cô_chú chủ quán thân_thiện phục_vụ lẹ nhà_hàng tổng_quát,1,1
ok quán đông tiếc chỗ xe_hơi bất_tiện chút k bù món ngon cô_chú chủ quán thân_thiện phục_vụ lẹ phục_vụ tổng_quát,2,2
ok quán đông tiếc chỗ xe_hơi bất_tiện chút k bù món ngon cô_chú chủ quán thân_thiện phục_vụ lẹ nhà_hàng điều_khoản,0,2
cá giò giá tiền kg ngon thịt cá béo béo lẩu ko đc đậm_đà lắm nêm ko đc ngon thức_ăn giá tiền,1,1
cá giò giá tiền kg ngon thịt cá béo béo lẩu ko đc đậm_đà lắm nêm ko đc ngon thức_ăn chất_lượng,1,2
tầng hẳn 1 bàn 1 10 tụ_tập board game ma sói nhà_hàng điều_khoản,2,2
sâm dứa ngon kèm hạt_é thạch dừa nước_ngọt đi đồ uống chất_lượng,2,2
sâm dứa ngon kèm hạt_é thạch dừa nước_ngọt đi đồ uống,2,2
sữa_tươi vị chuối chocolate đậu_nành malay aạa đồ uống,1,1
sữa_tươi vị chuối chocolate đậu_nành malay aạa đồ uống chất_lượng,2,2
thạch k đa_dạng đồ uống,0,2
trà xanh đen đá hôm_nay uống vị đậm đi like mocha hơi soda gọi đầu uống vị hơi kì chua chẳng chua chẳng lờ_lợ buồn trừ món soda đồ uống chất_lượng,1,1
trà xanh đen đá hôm_nay uống vị đậm đi like mocha hơi soda gọi đầu uống vị hơi kì chua chẳng chua chẳng lờ_lợ buồn trừ món soda đồ uống,1,1
món bài_trí tương_đối đẹp ánh_sáng đẹp tiện sống ảo thức_ăn,2,2
món bài_trí tương_đối đẹp ánh_sáng đẹp tiện sống ảo không_gian tổng_quát,2,2
giá tiền nhe nhà_hàng giá tiền,1,1
hến xúc cay mặn bún_bò ổn thịt bò bâp ngon chả cua chả thức_ăn,1,1
hến xúc cay mặn bún_bò ổn thịt bò bâp ngon chả cua chả thức_ăn chất_lượng,2,2
nhân_viên phục_vụ nhiệt_tình vui_vẻ phục_vụ tổng_quát,2,2
hồ trà long_nhãn hoa_lá bát thức_ăn,2,2
thịt heo tẩm bột chiên hơj mềm hơj ngán thức_ăn chất_lượng,0,2
đầu hana chi_nhánh mạc đĩnh chi tổng_quát,1,1
phục_vụ nữ nhiệt_tình tư_vấn tận_tâm cười niềm_nở lắm phục_vụ tổng_quát,2,2
quán nằm tầng 6 view xuống_đường ok không_gian ấm_cúng sạch_sẽ không_gian tổng_quát,2,2
quán nằm tầng 6 view xuống_đường ok không_gian ấm_cúng sạch_sẽ tổng_quát,1,1
nguyên thịt chiên kia khô đi tương_đối thức_ăn chất_lượng,0,0
cạnh king roti k_mart biển xanh da_trời mát_mắt bày 23 tủ_lạnh chứa kem mát tổng_quát,1,2
cạnh king roti k_mart biển xanh da_trời mát_mắt bày 23 tủ_lạnh chứa kem mát nhà_hàng điều_khoản,2,2
mì phá lấu k thơm bơ khô k mì thức_ăn chất_lượng,1,0
mì phá lấu k thơm bơ khô k mì thức_ăn,1,1
gọi nhân_viên kêu xong r phục_vụ tổng_quát,1,0
mua 3 gói nhà_hàng điều_khoản,2,1
quán đẹp rộng yên_tĩnh không_gian tổng_quát,2,2
2 quán không_gian sáng_sủa rộng_rãi mát_mắt không_gian tổng_quát,2,2
không_gian sang_trọng ấm_cúng trang_trí kiểu tây đẹp không_gian tổng_quát,2,2
uống 50 đường đổ nha kem chese bù_đắp đồ uống,1,1
tầm 3h chiều ngoài_trời nắng quán không_khí nóng không_gian hẹp cảm_giác hơi ngợp không_gian tổng_quát,0,1
mê burger king hẳn chất_lượng burger cửa_hàng chuỗi nhà_hàng tổng_quát,2,2
sparkles địa_điểm đi từ_trần khát chân lò_đúc đỡ tắc đường đầu lò_đúc quán biển_hiệu to nhấp_nháy lo lạc tổng_quát,2,0
sparkles địa_điểm đi từ_trần khát chân lò_đúc đỡ tắc đường đầu lò_đúc quán biển_hiệu to nhấp_nháy lo lạc nhà_hàng điều_khoản,2,0
gà phô_mai giá tiền thức_ăn giá tiền,1,1
quán nước_ngoài hàn_quốc trung_quốc nga đạc biệt hai quản_lý thân_thiện phục_vụ nhà_hàng tổng_quát,2,2
quán nước_ngoài hàn_quốc trung_quốc nga đạc biệt hai quản_lý thân_thiện phục_vụ phục_vụ tổng_quát,2,2
cabonara spagheti nấm thịt xông khói mì ngon nát thức_ăn chất_lượng,2,2
cabonara spagheti nấm thịt xông khói mì ngon nát thức_ăn,1,1
nằm nha_trang center đường_biển sát cạnh biển quán đắt lẫn nước_nhà hàng tổng_quát,2,2
nằm nha_trang center đường_biển sát cạnh biển quán đắt lẫn tổng_quát,2,2
món hơi menu hơi món thức_ăn,0,0
món hơi menu hơi món phục_vụ tổng_quát,0,0
đế bánh ngon dày nướng hơi cháy 1 xíu thức_ăn chất_lượng,2,2
đế bánh ngon dày nướng hơi cháy 1 xíu thức_ăn,2,2
trân_châu hình_như hôm uống hơi bỡ 1 chút uống trà ngon đồ uống chất_lượng,2,2
trân_châu hình_như hôm uống hơi bỡ 1 chút uống trà ngon đồ uống,2,1
giá_cả phong_cách western giá_cả mặt_bằng quán cà_phê mắc không_gian tổng_quát,2,2
giá_cả phong_cách western giá_cả mặt_bằng quán cà_phê mắc nhà_hàng giá tiền,1,1
quán khoai_lang lắc xí muội ngon vị thức_ăn chất_lượng,2,2
bil 1 trà sữa lài toping trân_châu size s giá tiền tổng_cộng 1 trà sữa nguyên lá toping trân_châu size s giá tiền 1 trà sữa olong toping trân_châu size s đ giá tiền_đồ uống giá tiền,1,1
bil 1 trà sữa lài toping trân_châu size s giá tiền tổng_cộng 1 trà sữa nguyên lá toping trân_châu size s giá tiền 1 trà sữa olong toping trân_châu size s đ giá tiền_đồ uống,1,1
lầu 1 đổi thành ghế hk xưa hk lầu 2 đổi hk nhà_hàng điều_khoản,1,1
đầu quán ổn nhà_hàng tổng_quát,2,2
nằm phố trung_tâm k hề quán k nổi lắm tổng_quát,2,1
nằm phố trung_tâm k hề quán k nổi lắm nhà_hàng tổng_quát,1,1
địa_điểm ấm_áp ổn giá_cả nhân_viên phục_vụ tận_tình bét_nhè giá tiền túm ưng_ý không_gian tổng_quát,2,2
địa_điểm ấm_áp ổn giá_cả nhân_viên phục_vụ tận_tình bét_nhè giá tiền túm ưng_ý phục_vụ tổng_quát,2,2
địa_điểm ấm_áp ổn giá_cả nhân_viên phục_vụ tận_tình bét_nhè giá tiền túm ưng_ý thức_ăn giá tiền,2,1
địa_điểm ấm_áp ổn giá_cả nhân_viên phục_vụ tận_tình bét_nhè giá tiền túm ưng_ý nhà_hàng giá tiền,2,1
ăn_ở quán chục sg dịp ghé quán thưởng_thức hương_vị yêu nhà_hàng tổng_quát,2,2
đi cn giá vé ng giá tiền 1m 1m4 giá giá tiền nhà_hàng giá tiền,1,1
uống nhân_viên thử món phục_vụ tổng_quát,2,2
uống nhân_viên thử món đồ uống chất_lượng,2,2
chất_lượng thèm steak đi ên kêu 1 rib eye 30gr us black angus hoy giá tiền thức_ăn giá tiền,1,1
chất_lượng thèm steak đi ên kêu 1 rib eye 30gr us black angus hoy giá tiền thức_ăn,1,1
cốt bánh mềm mịn thức_ăn chất_lượng,2,2
chủ hàn quầy tiền phục_vụ tổng_quát,1,2
bún_bò bụng no no thử bánh bột lọc thức_ăn,1,1
uống nhà_hàng tổng_quát,0,2
befsteak top blade 150g giá tiền thức_ăn giá tiền,1,1
befsteak top blade 150g giá tiền thức_ăn,1,1
khung khuyến_mãi 17h 19h tặng voucher fre 1 khung vàng nhà_hàng điều_khoản,2,2
đen đá k bao h thất_vọng gọi món thức_ăn v ngon trơn yêu đi nhà_hàng tổng_quát,2,2
không_gian quán nhật thiết_kế phong_cách nhật không_gian tổng_quát,2,2
chè chè nóng chè lạnh thức_ăn,1,1
giá giá tiền ổn mong refil món nhà_hàng giá tiền,1,0
thơm béo ngon lắm nhà_hàng tổng_quát,2,2
đồ nhúng đa_dạng váng đậu ngon thức_ăn,2,2
đồ nhúng đa_dạng váng đậu ngon thức_ăn chất_lượng,2,2
ấn_tượng k hẳn xấu k vs thương_hiệu osaka nhà_hàng tổng_quát,1,2
mì bình_thường thịt nướng ngon gia_vị thấm mềm thức_ăn chất_lượng,2,2
mì bình_thường thịt nướng ngon gia_vị thấm mềm thức_ăn,1,2
k đông k uống cực_kì nhạt k ngon đá trân_châu dai ngon miễn bàn vị trà sữa hơi thất_vọng đồ uống chất_lượng,1,0
k đông k uống cực_kì nhạt k ngon đá trân_châu dai ngon miễn bàn vị trà sữa hơi thất_vọng đồ uống,1,1
mì đem nuốt nỗi nhão nhẹt thức_ăn chất_lượng,0,0
vị hot strawbery honey blosom frapucino vẻ hơi béo thức_ăn chất_lượng,1,1
món hao pha loãng nhạt_nhẽo đồ uống chất_lượng,0,0
giá_cả hơi chất_lượng nhà_hàng giá tiền,0,0
quán đông lắm piza nhà_hàng tổng_quát,1,1
quán đông lắm piza phục_vụ tổng_quát,2,2
trừ đồ_ăn nguội món chấp_nhận món nổi thức_ăn chất_lượng,0,0
lẩu đầu ngon hơi mặn thức_ăn chất_lượng,2,2
trung_tâm đối_diện bitexco đắt_đỏ cực_kì tổng_quát,2,1
giá tổng_cộng bil tụi giá tiền nhà_hàng giá tiền,1,1
trà sữa thơm trà ko thơm sữa vị ko nổi_bật mấy đồ uống chất_lượng,1,1
quá_chừng giá tiền toàn xong kêu tiếp haha nhà_hàng giá tiền,2,1
uống trà sữa king olong trân_châu đen thạch toping giá tiền 1 món mắc ghê đồ uống giá tiền,0,0
uống trà sữa king olong trân_châu đen thạch toping giá tiền 1 món mắc ghê đồ uống,1,1
miếng cá mì tuyệt mùi_vị thơm thịt cảm_giác đồ đông_lạnh thức_ăn chất_lượng,2,2
miếng cá mì tuyệt mùi_vị thơm thịt cảm_giác đồ đông_lạnh thức_ăn,2,1
món nhậu bình_dân chiều_tối quý huế lai_rai lắm thức_ăn,1,2
1 ly hơi no hơi đồ uống,2,0
ngon bàn hen nhà_hàng tổng_quát,2,2
vị cà_ri thơm cay nhẹ rau củ hầm nhừ thịt bò ngon mấy lát thịt hun khói rán hơi cháy cạnh tuyệt ngon khóc thức_ăn,2,1
vị cà_ri thơm cay nhẹ rau củ hầm nhừ thịt bò ngon mấy lát thịt hun khói rán hơi cháy cạnh tuyệt ngon khóc thức_ăn chất_lượng,2,2
quán mặt đường bàn_cãi ha tổng_quát,2,2
nem nướng bò sốt tiêu chạo tôm thức_ăn,2,1
hình lớp phomai vs dày mua 2 lớp phomai mỏng dánh hà thức_ăn,0,1
salad ceasa thịt nguội k quen k ngon thức_ăn chất_lượng,0,0
salad ceasa thịt nguội k quen k ngon thức_ăn,2,1
nhà_vệ_sinh trang_trí kiểu dơ dơ nhà_hàng điều_khoản,0,0
gà mâm bao ngon gỏi tuyệt_vời hơi củ hành thức_ăn,0,0
gà mâm bao ngon gỏi tuyệt_vời hơi củ hành thức_ăn chất_lượng,2,2
giá đồ_ăn cộng vat mặc_định giá tiền ko thoả_mãn đồ_ăn ko ngon thức_ăn chất_lượng,0,0
giá đồ_ăn cộng vat mặc_định giá tiền ko thoả_mãn đồ_ăn ko ngon nhà_hàng giá tiền,1,0
1 1 bắp_cải trộn gật đầu hoài đem đứng quầy uống gọi quản_lý phục_vụ tổng_quát,0,0
2 cốc kem mặn kem mặn béo ngậy uống hơi ngấy tạm ổn thức_ăn chất_lượng,2,1
2 cốc kem mặn kem mặn béo ngậy uống hơi ngấy tạm ổn đồ uống chất_lượng,1,1
salat tươi ngon nha trang_trí thui đẹp lắm hok nỡ ý_thức chất_lượng,2,2
salat tươi ngon nha trang_trí thui đẹp lắm hok nỡ ý_thức,2,2
gọi bò 1 va trứng bò phân thập cầm 1 bò hon thức_ăn,2,1
kem quán ngon thức_ăn chất_lượng,2,2
quán đông hơi ồn nhà_hàng tổng_quát,2,2
quán đông hơi ồn không_gian tổng_quát,0,0
món mì soba cá_hồi cá_hồi phile rán thịt siêu juicy nha mì soba lạ rau kale rau lạ_lạ chế_biến rong biển món oke thức_ăn,2,2
món mì soba cá_hồi cá_hồi phile rán thịt siêu juicy nha mì soba lạ rau kale rau lạ_lạ chế_biến rong biển món oke thức_ăn chất_lượng,2,2
matcha ngon lắm trà xanh bình_thường đồ uống chất_lượng,2,1
matcha ngon lắm trà xanh bình_thường đồ uống,1,1
phòng tầng mùa hè điều_hoà mát_rượi không_gian tổng_quát,2,2
phòng tầng mùa hè điều_hoà mát_rượi nhà_hàng điều_khoản,2,2
cá ngon lắm giòn_tan thơm mềm khô thức_ăn chất_lượng,2,2
không_gian quán đẹp bắt_mắt không_gian tổng_quát,2,2
hai đứa giá tiền hơi đắt xíu nhà_hàng giá tiền,0,0
order giấy_bạc hok sợ đỗ nhà_hàng điều_khoản,2,0
2017 dunkin mấy vị bánh noel cute buồn_cười hươu nhảy_múa lẩu 1 thông ng tuyết mấy bánh giá giá tiền bánh giá tiền thui thức_ăn,2,1
2017 dunkin mấy vị bánh noel cute buồn_cười hươu nhảy_múa lẩu 1 thông ng tuyết mấy bánh giá giá tiền bánh giá tiền thui thức_ăn giá tiền,1,1
giá mắc thái_độ phục_vụ nhà_hàng giá tiền,0,0
giá mắc thái_độ phục_vụ phục_vụ tổng_quát,0,2
nam nv mặc áo sasin tức_là nv chính_thức tình_huống chuyên_nghiệp tí phục_vụ tổng_quát,0,1
cảm_nhận món uống ổn lắm sữa đặ béo đồ uống chất_lượng,1,1
cảm_nhận món uống ổn lắm sữa đặ béo đồ uống,2,1
bánh toast r kèm miếng kem ngon thức_ăn chất_lượng,2,2
bánh toast r kèm miếng kem ngon thức_ăn,1,2
đi chi_nhánh chi_nhánh nhà_hàng tổng_quát,2,0
2 fody nhiệt_tình lắm dễ_thương ghê kiểu ráng code suport cười_ra_nước_mắt phục_vụ tổng_quát,2,2
đèn đuốt nhà_hàng điều_khoản,0,0
lắm tôm bở ngon thức_ăn chất_lượng,0,0
món ăn_ở burger saturday mỳ trứng bắt_mắt thức_ăn,2,2
1 đĩa hai đứa thức_ăn,1,0
trung_tâm mê_cung đường hoa cạnh khu ăn_uống phan xích long tổng_quát,1,1
món toast lava đi gọi 1 ly trà hoa_hồng machiato size l 1 toast lava giá tiền_đồ uống giá tiền,1,1
món toast lava đi gọi 1 ly trà hoa_hồng machiato size l 1 toast lava giá tiền_đồ uống,1,1
lẩu lẩu cá bóp cá_song ngon đậm vị cá tươi_sống thức_ăn chất_lượng,2,2
lẩu lẩu cá bóp cá_song ngon đậm vị cá tươi_sống thức_ăn,1,1
chè ngon gọi 1 cốc đỗ đen bự 1 bát chè đồng giá giá tiền ngon k phí tiền thức_ăn,2,2
chè ngon gọi 1 cốc đỗ đen bự 1 bát chè đồng giá giá tiền ngon k phí tiền thức_ăn giá tiền,2,1
chè ngon gọi 1 cốc đỗ đen bự 1 bát chè đồng giá giá tiền ngon k phí tiền thức_ăn chất_lượng,2,2
nhân_viên phục_vụ khách_hàng đi đông hơi hiếu_động phục_vụ tổng_quát,0,2
1 vắt mì phá lấu bao_tử lá_mía đầy_đủ hơi 1 xí thức_ăn,0,2
món hôm_nay gia_đình suất 329 ng vat thức_ăn giá tiền,1,1
bạn_bè giới_thiệu quán mon s kitchen ngon bàn đi thưởng_thức nhà_hàng tổng_quát,2,2
bánh tròn tròn áp_chảo kèm khoai_mì ngon lắm cảm giá ngán thức_ăn chất_lượng,2,2
sinh_nhật 10 nhà_hàng điều_khoản,2,2
cầu_thang ban_công chụp hình art không_gian tổng_quát,2,2
takashimaya lung_linh haha nhà_hàng tổng_quát,2,2
nhà_hàng ko 1 chỗ xe ra_hồn nhà_hàng điều_khoản,0,0
phục_vụ_bàn thường_xuyên châm uống thường_xuyên thay đĩa món phục_vụ tổng_quát,2,0
đường quán hơi lạ dò bản_đồ đường tổng_quát,0,0
sốt me thức_ăn,0,2
quán đông lắm nhà_hàng tổng_quát,1,1
strong bow soda chanh nha đường hơi toàn đồ uống,0,1
trà đào pha vị hơi vị trà chát chát đồ uống chất_lượng,2,0
cơm lươn nướng ngon thức_ăn chất_lượng,2,2
chủ quán lì_xì đầu nhà_hàng điều_khoản,2,2
hôm quán khai_trương mua 1 tặng 1 nhà_hàng điều_khoản,2,2
đi quán nổi_bật a tổng_quát,2,2
vị matcha ok nha kèm bánh choco hợp đồ uống chất_lượng,2,2
vị matcha ok nha kèm bánh choco hợp đồ uống,2,1
nhân_viên nhiệt_tình thân_thiện phục_vụ tổng_quát,2,2
bảo ly tưởng t t ngon đồ uống chất_lượng,1,2
uống mấy dòng freze kèm thạch đồ uống chất_lượng,2,2
ăn_ở quán tài phú 1 hương_vị món nhà_hàng tổng_quát,2,2
ghé quán cảm_giác không_gian kính xung_quanh nhân_viên cực_kì thân_thiện dễ_thương bò tuyệt cộng sốt rượu_vang chuẩn phục_vụ tổng_quát,2,2
ghé quán cảm_giác không_gian kính xung_quanh nhân_viên cực_kì thân_thiện dễ_thương bò tuyệt cộng sốt rượu_vang chuẩn không_gian tổng_quát,2,2
ghé quán cảm_giác không_gian kính xung_quanh nhân_viên cực_kì thân_thiện dễ_thương bò tuyệt cộng sốt rượu_vang chuẩn thức_ăn chất_lượng,2,2
ghé quán cảm_giác không_gian kính xung_quanh nhân_viên cực_kì thân_thiện dễ_thương bò tuyệt cộng sốt rượu_vang chuẩn thức_ăn,1,2
nhân_viên tạm cười phục_vụ tổng_quát,1,1
hôn món giá_cả suất cháo 1 ếch giá tiền 2 ếch giá tiền thức_ăn giá tiền,1,1
hôm đi siêu_thị lote xong đẩy xe đồ đi r hàng bỏng thơm chui mua liền thức_ăn chất_lượng,2,2
1 tô bún cua bò giá tiền kèm 1 chén cơm nguội kèm thức_ăn,2,2
1 tô bún cua bò giá tiền kèm 1 chén cơm nguội kèm thức_ăn giá tiền,2,1
nhân_viên bình_thường vui_vẻ lắm phục_vụ tổng_quát,1,1
trân_châu mềm đồ uống chất_lượng,2,2
ng review gọi thử black tea machiato trân_châu đen 50 đá 50 đường size đồ uống,1,1
grand palace nằm hẻm to lắm kẹt xe white palace chỗ xe rộng nhà_hàng điều_khoản,2,2
grand palace nằm hẻm to lắm kẹt xe white palace chỗ xe rộng tổng_quát,1,1
grand palace nằm hẻm to lắm kẹt xe white palace chỗ xe rộng không_gian tổng_quát,2,2
kêu cokies matcha kem ok bánh ngon nhân_viên gớm quành phục_vụ tổng_quát,0,0
kêu cokies matcha kem ok bánh ngon nhân_viên gớm quành thức_ăn,1,1
kêu cokies matcha kem ok bánh ngon nhân_viên gớm quành thức_ăn chất_lượng,2,2
đồ_ăn kiểu sẵn gọi phục_vụ tổng_quát,2,0
cay đậm vừa_phải thức_ăn chất_lượng,2,2
phục_vụ k trậm trễ giá hơi 1 tiền phục_vụ tổng_quát,2,2
phục_vụ k trậm trễ giá hơi 1 tiền nhà_hàng giá tiền,0,0
đồ_ăn không_gian ổn không_gian tổng_quát,2,2
đồ_ăn không_gian ổn thức_ăn chất_lượng,2,2
tiếc quán hẻm quán không_gian thoải_mái tổng_quát,2,0
tiếc quán hẻm quán không_gian thoải_mái không_gian tổng_quát,2,2
không_gian lầu đi đông hơi khó_chịu tí bù món uống ngon không_gian tổng_quát,0,0
không_gian lầu đi đông hơi khó_chịu tí bù món uống ngon đồ uống chất_lượng,2,2
ko để_ý quán q7 kia tổng_quát,1,1
gọi 30g sốt tiêu trai thức_ăn,1,1
vị đắng đắng tẩy đi cảm_giác ngấy thịt dâu chua_chua chê đc thức_ăn chất_lượng,2,2
vị đắng đắng tẩy đi cảm_giác ngấy thịt dâu chua_chua chê đc thức_ăn,1,2
mì sụa khô mì sụa mì sụa bò cay thức_ăn,1,1
trà xanh thơm hài_hoà hương_vị đồ uống chất_lượng,2,2
hôn không_gian quán hơi nóng rộng_rãi nhạc_nhẹ không_gian tổng_quát,1,1
hôn không_gian quán hơi nóng rộng_rãi nhạc_nhẹ nhà_hàng điều_khoản,2,1
thử toast trà xanh gọi toast dâu thử toast xoài hấp_dẫn thức_ăn,2,2
trà sữa bình_thường bao quán đặc_sắc đồ uống chất_lượng,1,1
chỗ cay ko đc cay kêu bớt cay chút thức_ăn chất_lượng,1,1
cực_kì hàm nghi chạy nằm chiều đường chạy bitexco í mb nằm lận trường thắng tổng_quát,2,2
không_gian đẹp nhạc nhạc nước_ngoài không_gian tổng_quát,2,2
không_gian đẹp nhạc nhạc nước_ngoài nhà_hàng điều_khoản,1,2
ép lạnh uống chai 350ml đường sợ béo uống ly trà sữa giá nha đồ uống chất_lượng,2,2
ép lạnh uống chai 350ml đường sợ béo uống ly trà sữa giá nha đồ uống giá tiền,2,1
ép lạnh uống chai 350ml đường sợ béo uống ly trà sữa giá nha đồ uống,1,1
đồ_ăn ngon đậm_đà thức_ăn chất_lượng,2,2
cảm_nhận view quán lịch_sự sáng_sủa đẹp không_gian tổng_quát,2,2
nhân_viên lịch_sự cởi_mở thân_thiện tươi_cười phục_vụ tổng_quát,2,2
cốc trà xoài tươi chese thử ké tí vị xoài tươi chese ngậy tct giòn 3 hơi nhạt chút đồ uống giá tiền,2,0
cốc trà xoài tươi chese thử ké tí vị xoài tươi chese ngậy tct giòn 3 hơi nhạt chút đồ uống,1,1
giao hàng now giao nguyên_vẹn lạnh mát phục_vụ tổng_quát,2,2
giao hàng now giao nguyên_vẹn lạnh mát đồ uống chất_lượng,2,2
song quán trông khang_trang sáng_sủa đồ_ăn giá ngon bổ rẻ nhà_hàng tổng_quát,2,2
song quán trông khang_trang sáng_sủa đồ_ăn giá ngon bổ rẻ nhà_hàng giá tiền,2,2
mì quảng ngon thức_ăn chất_lượng,2,2
caramel món yêu vị mà_còn vị đắng nhẹ cafe yêu đồ uống chất_lượng,2,2
thuyền kem k ngon lắm kem đá k đặc_sắc khuyên đừng gọi kem thức_ăn,1,0
thuyền kem k ngon lắm kem đá k đặc_sắc khuyên đừng gọi kem thức_ăn chất_lượng,1,1
bánh plan bột giá tiền thức_ăn,1,1
bánh plan bột giá tiền thức_ăn giá tiền,1,1
dư dư tiền vô sống ảo tuyệt quán đẹp đi giá tiềnhông gian tổng_quát,2,2
không_gian yên_tĩnh hoài_cổ họp gia_đình gặp_gỡ cũ không_gian tổng_quát,2,2
trứng k ngon thức_ăn chất_lượng,0,0
tập gym nhu_cầu uống thay bữa uống luminus tiện dinh_dưỡng đồ uống chất_lượng,2,2
mặc_dù order 3 phục_vụ tổng_quát,0,0
đồ_ăn phong_phú lắm toàn món việt cơm_chiên súp nui mì xào thức_ăn,1,2
trà size m giá tiền_đồ uống giá tiền,1,1
không_gian sạch_đẹp thoáng mát không_gian tổng_quát,2,2
chính_xác nhân_viên chủ mặt hơi ghê phục_vụ tổng_quát,0,0
sốc thương_hiệu mỹ phục_vụ tệ cửa_hàng việt_nam phục_vụ tổng_quát,0,0
3 cục sườn kim chi thức_ăn,1,1
vị cay hơi nhạt món bình_thường nổi_bật thức_ăn chất_lượng,1,1
lollipop không_gian tầng 1 mua đồ thanh_toán tầng 2 hoà wifi vỗ_tay vỗ_tay không_gian tổng_quát,2,1
lollipop không_gian tầng 1 mua đồ thanh_toán tầng 2 hoà wifi vỗ_tay vỗ_tay nhà_hàng điều_khoản,1,1
đồ_ăn kèm mắm ruốc huế bún riêu mắm_tôm ngon thức_ăn,1,1
thức uống vừa_miệng ngon giá_cả rẻ đồ uống chất_lượng,2,2
thức uống vừa_miệng ngon giá_cả rẻ đồ uống giá tiền,2,2
ta chủ_yếu quán bef steak quán quán bánh lava cười nhẹ thức_ăn chất_lượng,2,2
bánh_bao xá_xíu giá tiền hơi nhân nhân nêm nếm ngon_miệng 1 2 thứ3 thức_ăn,0,1
bánh_bao xá_xíu giá tiền hơi nhân nhân nêm nếm ngon_miệng 1 2 thứ3 thức_ăn giá tiền,1,1
bánh_bao xá_xíu giá tiền hơi nhân nhân nêm nếm ngon_miệng 1 2 thứ3 thức_ăn chất_lượng,2,2
chỗ dòm sạch_sẽ hẳn đỡ hẻm hẳn quẹo hẻm 393 23 đầu tổng_quát,2,1
chỗ dòm sạch_sẽ hẳn đỡ hẻm hẳn quẹo hẻm 393 23 đầu không_gian tổng_quát,2,2
ngon chất_lượng nha hôn vị chà pork flos thức_ăn chất_lượng,2,2
giá hơi nhà_hàng giá tiền,0,0
súp canh sườn bò miến cứng nấu ko chín gỏi cứng thức_ăn chất_lượng,0,0
hôm uống thử trà mận đen ôi trời kiểu chanh uống quen kh chê tenren nha đồ uống chất_lượng,1,2
ghé shop tầm 2h trưa trưa vắng nhà_hàng tổng_quát,0,1
trà sữa olong ok thơm thơm nha chả cốc lẫn mùi vải í uống khó_chịu lắm đồ uống chất_lượng,1,1
dạo đi hơi thị tươi món chậm phục_vụ tổng_quát,0,0
dạo đi hơi thị tươi món chậm thức_ăn chất_lượng,0,1
bún_bò ngon đồ_ăn thức_ăn,2,2
bún_bò ngon đồ_ăn thức_ăn chất_lượng,2,2
chỗ xa_lắc_xa_lơ tổng_quát,0,1
trà xanh freze chuẩn vị matcha hơi nhạt tương_đối ổn đồ uống chất_lượng,1,1
pescatora piza hải_sản hải_sản tươi ngon_ăn giòn sần_sật thức_ăn chất_lượng,2,2
thưởng_thức món nhà_hàng tổng_quát,2,2
