text,true_label,pred_label
matcha ngon lắm trà xanh bình_thường,[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
phòng tầng mùa hè điều_hoà mát_rượi,[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
cá ngon lắm giòn_tan thơm mềm khô,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
không_gian quán đẹp bắt_mắt,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
hai đứa giá tiền hơi đắt xíu,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
order giấy_bạc hok sợ đỗ,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
2017 dunkin mấy vị bánh noel cute buồn_cười hươu nhảy_múa lẩu 1 thông ng tuyết mấy bánh giá giá tiền bánh giá tiền thui,[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.]
giá mắc thái_độ phục_vụ,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]
nam nv mặc áo sasin tức_là nv chính_thức tình_huống chuyên_nghiệp tí,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
cảm_nhận món uống ổn lắm sữa đặ béo,[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
bánh toast r kèm miếng kem ngon,[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
đi chi_nhánh chi_nhánh,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
2 fody nhiệt_tình lắm dễ_thương ghê kiểu ráng code suport cười_ra_nước_mắt,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
đèn đuốt,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
lắm tôm bở ngon,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
món ăn_ở burger saturday mỳ trứng bắt_mắt,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
1 đĩa hai đứa,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
trung_tâm mê_cung đường hoa cạnh khu ăn_uống phan xích_long,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
món toast lava đi gọi 1 ly trà hoa_hồng machiato size l 1 toast lava giá tiền,[0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
lẩu lẩu cá bóp cá_song ngon đậm vị cá tươi_sống,[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
chè ngon gọi 1 cốc đỗ đen bự 1 bát chè đồng giá giá tiền ngon k phí tiền,[0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
nhân_viên phục_vụ khách_hàng đi đông hơi hiếu_động,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
1 vắt mì phá lấu bao_tử lá_mía đầy_đủ hơi 1 xí,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
món hôm_nay gia_đình suất 329 ng vat,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
bạn_bè giới_thiệu quán mon s kitchen ngon bàn đi thưởng_thức,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
bánh tròn tròn áp_chảo kèm khoai_mì ngon lắm cảm giá ngán,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0.]
sinh_nhật 10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
cầu_thang ban_công chụp hình art,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
takashimaya lung_linh haha,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
nhà_hàng ko 1 chỗ xe ra_hồn,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
phục_vụ_bàn thường_xuyên châm uống thường_xuyên thay đĩa món,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
đường quán hơi lạ dò bản_đồ đường,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
sốt me,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
quán đông lắm,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
strong bow soda chanh nha đường hơi toàn,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
trà đào pha vị hơi vị trà chát chát,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
cơm lươn nướng ngon,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
chủ quán lì_xì đầu,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
hôm quán khai_trương mua 1 tặng 1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
đi quán nổi_bật a,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
vị matcha ok nha kèm bánh choco hợp,[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
nhân_viên nhiệt_tình thân_thiện,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
bảo ly tưởng t t ngon,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
uống mấy dòng freze kèm thạch,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
ăn_ở quán tài phú 1 hương_vị món,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
ghé quán cảm_giác không_gian kính xung_quanh nhân_viên cực_kì thân_thiện dễ_thương bò tuyệt cộng sốt rượu_vang chuẩn,[1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1.]
nhân_viên tạm cười,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
hôn món giá_cả suất cháo 1 ếch giá tiền 2 ếch giá tiền,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
hôm đi siêu_thị lote xong đẩy xe đồ đi r hàng bỏng thơm chui mua liền,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0.]
1 tô bún cua bò giá tiền kèm 1 chén cơm nguội kèm,[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.]
nhân_viên bình_thường vui_vẻ lắm,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
trân_châu mềm,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
ng review gọi thử black tea machiato trân_châu đen 50 đá 50 đường size,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
grand palace nằm hẻm to lắm kẹt xe white palace chỗ xe rộng,[1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0.]
kêu cokies matcha kem ok bánh ngon nhân_viên gớm quành,[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1.]
đồ_ăn kiểu sẵn gọi,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
cay đậm vừa_phải,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
phục_vụ k trậm trễ giá hơi 1 tiền,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]
đồ_ăn không_gian ổn,[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
tiếc quán hẻm quán không_gian thoải_mái,[1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
không_gian lầu đi đông hơi khó_chịu tí bù món uống ngon,[1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
ko để_ý quán q7 kia,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
gọi 30g sốt tiêu trai ăn_không,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
vị đắng đắng tẩy đi cảm_giác ngấy thịt dâu chua_chua chê đc,[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
mì sụa khô mì sụa mì sụa bò cay,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
trà xanh thơm hài_hoà hương_vị,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
hôn không_gian quán hơi nóng rộng_rãi nhạc_nhẹ,[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
thử toast trà xanh gọi toast dâu thử toast xoài hấp_dẫn,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
trà sữa bình_thường bao quán đặc_sắc,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
chỗ cay ko đc cay kêu bớt cay chút,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
cực_kì hàm nghi chạy nằm chiều đường chạy bitexco í mb nằm lận trường thắng,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
không_gian đẹp nhạc nhạc nước_ngoài,[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
ép lạnh uống chai 350ml đường sợ béo uống ly trà sữa giá nha,[0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
đồ_ăn ngon đậm_đà,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
cảm_nhận view quán lịch_sự sáng_sủa đẹp,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
nhân_viên lịch_sự cởi_mở thân_thiện tươi_cười,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
cốc trà xoài tươi chese thử ké tí vị xoài tươi chese ngậy tct giòn 3 hơi nhạt chút,[0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
giao hàng now giao nguyên_vẹn lạnh mát,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
song quán trông khang_trang sáng_sủa đồ_ăn giá ngon bổ rẻ,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0.],[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0.]
mì quảng ngon,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
caramel món yêu vị mà_còn vị đắng nhẹ cafe yêu,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
thuyền kem k ngon lắm kem đá k đặc_sắc khuyên đừng gọi kem,[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
bánh plan bột giá tiền,[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
dư dư tiền vô sống ảo tuyệt quán đẹp đi 3,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
không_gian yên_tĩnh hoài_cổ họp gia_đình gặp_gỡ cũ,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
trứng k ngon,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
tập gym nhu_cầu uống thay bữa uống luminus tiện dinh_dưỡng,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
mặc_dù order 3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
đồ_ăn phong_phú lắm toàn món việt cơm_chiên súp nui mì xào,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
trà size m giá tiền,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
không_gian sạch_đẹp thoáng mát,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
chính_xác nhân_viên chủ mặt hơi ghê,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
sốc thương_hiệu mỹ phục_vụ tệ cửa_hàng việt_nam,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
3 cục sườn kim chi,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
vị cay hơi nhạt món bình_thường nổi_bật,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
lollipop không_gian tầng 1 mua đồ thanh_toán tầng 2 hoà wifi vỗ_tay vỗ_tay,[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
đồ_ăn kèm mắm ruốc huế bún riêu mắm_tôm ngon,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
thức uống vừa_miệng ngon giá_cả rẻ,[0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
ta chủ_yếu quán bef steak quán quán bánh lava cười nhẹ,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
bánh_bao xá_xíu giá tiền hơi nhân nhân nêm nếm ngon_miệng 1 2 thứ3,[0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0.]
chỗ dòm sạch_sẽ hẳn đỡ hẻm hẳn quẹo hẻm 393 23 đầu,[1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
ngon chất_lượng nha hôn vị chà pork flos,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
giá hơi,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
súp canh sườn bò miến cứng nấu ko chín gỏi cứng,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
hôm uống thử trà mận đen ôi trời kiểu chanh uống quen kh chê tenren nha,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
ghé shop tầm 2h trưa trưa vắng,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
trà sữa olong ok thơm thơm nha chả cốc lẫn mùi vải í uống khó_chịu lắm,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
dạo đi hơi thị tươi món chậm,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
bún_bò ngon đồ_ăn,[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
chỗ xa_lắc_xa_lơ,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
trà xanh freze chuẩn vị matcha hơi nhạt tương_đối ổn,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
pescatora piza hải_sản hải_sản tươi ngon_ăn giòn sần_sật,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
thưởng_thức món,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
uống ngon flan ngon,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
đọng vị béo thơm đặc_trưng nước_cốt dừa ngon đắng lắm ly trà lài hợp quen uống trà đậm nha haha haha,[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
vàoquán đập mắt tủ ép,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
bánh vị dâu 1 vị,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
món đặc_sắc sốt cajun phô_mai vị sốt phô_mai hiếm quán bình_dân món đa_dạng ướp chế_biến tuỳ,[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
bánh_mì ngon lắm kìa phô_mai ngập_tràn lắm 1 ổ giá tiền rẻ ngon,[0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
rose tea váng sữa ngon,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
sashimi cá_hồi cá_ngừ,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
kiểu dạng vị đào sữa_chua ngậy ngậy,[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
giá_cả hạt_dẻ,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
ngon hôn,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
trừ duy_nhất ko gian hơi tối đèn vàng sống ảo,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
độc vụ order món bộ_đàm,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
soup kêu đầu quán say godbye có_lẽ nón soup phù hop haha,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
mì ngon hơi,[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
lẩu thái chua_cay ngon đĩa nhân đầy_đặn ngao cua viên cá mực 6 tôm,[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
giá rẻ,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
ok bao quán cafe trừ bánh dở,[0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
đợi 30p ko,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
gọi 2 mì cay bò giá giá tiền mì ngon chuẩn vị gọi mì cay bò 2 miếng thịt bò,[0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0.]
bánh trắng trắng kia mochi,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
chỗ order chật_chội,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
làm_việc tụ_tập bạn_bè nói_chuyện,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
ngon,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
bánh_bao bánh ca dé ngon nha nhân hơi bén an_toàn vệ_sinh thực_phẩm,[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
