text,true_label,pred_label
đồ uống trà xanh đen đá hôm_nay uống vị đậm đi like mocha hơi soda gọi đầu uống vị hơi kì chua chẳng chua chẳng lờ_lợ buồn trừ món soda,1,0
thức_ăn món bài_trí tương_đối đẹp ánh_sáng đẹp tiện sống ảo,2,2
không_gian tổng_quát món bài_trí tương_đối đẹp ánh_sáng đẹp tiện sống ảo,2,2
nhà_hàng giá tiền giá tiền nhe,1,1
thức_ăn hến xúc cay mặn bún_bò ổn thịt bò bâp ngon chả cua chả,1,1
thức_ăn chất_lượng hến xúc cay mặn bún_bò ổn thịt bò bâp ngon chả cua chả,2,2
phục_vụ tổng_quát nhân_viên phục_vụ nhiệt_tình vui_vẻ,2,2
thức_ăn hồ trà long_nhãn hoa_lá bát,2,2
thức_ăn chất_lượng thịt heo tẩm bột chiên hơj mềm hơj ngán,0,2
tổng_quát đầu hana chi_nhánh mạc đĩnh chi,1,1
phục_vụ tổng_quát phục_vụ nữ nhiệt_tình tư_vấn tận_tâm cười niềm_nở lắm,2,2
không_gian tổng_quát quán nằm tầng 6 view xuống_đường ok không_gian ấm_cúng sạch_sẽ,2,2
tổng_quát quán nằm tầng 6 view xuống_đường ok không_gian ấm_cúng sạch_sẽ,1,1
thức_ăn chất_lượng nguyên thịt chiên kia khô đi tương_đối,0,0
tổng_quát cạnh king roti k_mart biển xanh da_trời mát_mắt bày 23 tủ_lạnh chứa kem mát,1,1
nhà_hàng điều_khoản cạnh king roti k_mart biển xanh da_trời mát_mắt bày 23 tủ_lạnh chứa kem mát,2,2
thức_ăn chất_lượng mì phá lấu k thơm bơ khô k mì,1,0
thức_ăn mì phá lấu k thơm bơ khô k mì,1,1
phục_vụ tổng_quát gọi nhân_viên kêu xong r,1,0
nhà_hàng điều_khoản mua 3 gói,2,1
không_gian tổng_quát quán đẹp rộng yên_tĩnh,2,2
không_gian tổng_quát 2 quán không_gian sáng_sủa rộng_rãi mát_mắt,2,2
không_gian tổng_quát không_gian sang_trọng ấm_cúng trang_trí kiểu tây đẹp,2,2
đồ uống uống 50 đường đổ nha kem chese bù_đắp,1,1
không_gian tổng_quát tầm 3h chiều ngoài_trời nắng quán không_khí nóng không_gian hẹp cảm_giác hơi ngợp,0,0
nhà_hàng tổng_quát mê burger king hẳn chất_lượng burger cửa_hàng chuỗi,2,2
tổng_quát sparkles địa_điểm đi từ_trần khát chân lò_đúc đỡ tắc đường đầu lò_đúc quán biển_hiệu to nhấp_nháy lo lạc,2,0
nhà_hàng điều_khoản sparkles địa_điểm đi từ_trần khát chân lò_đúc đỡ tắc đường đầu lò_đúc quán biển_hiệu to nhấp_nháy lo lạc,2,0
thức_ăn giá tiền gà phô_mai giá tiền,1,1
nhà_hàng tổng_quát quán nước_ngoài hàn_quốc trung_quốc nga đạc biệt hai quản_lý thân_thiện phục_vụ,2,2
phục_vụ tổng_quát quán nước_ngoài hàn_quốc trung_quốc nga đạc biệt hai quản_lý thân_thiện phục_vụ,2,2
thức_ăn chất_lượng cabonara spagheti nấm thịt xông khói mì ngon nát,2,2
thức_ăn cabonara spagheti nấm thịt xông khói mì ngon nát,1,1
nhà_hàng tổng_quát nằm nha_trang center đường_biển sát cạnh biển quán đắt lẫn,2,2
tổng_quát nằm nha_trang center đường_biển sát cạnh biển quán đắt lẫn,2,1
thức_ăn món hơi menu hơi món,0,0
phục_vụ tổng_quát món hơi menu hơi món,0,0
thức_ăn chất_lượng đế bánh ngon dày nướng hơi cháy 1 xíu,2,2
thức_ăn đế bánh ngon dày nướng hơi cháy 1 xíu,2,2
đồ uống chất_lượng trân_châu hình_như hôm uống hơi bỡ 1 chút uống trà ngon,2,2
đồ uống trân_châu hình_như hôm uống hơi bỡ 1 chút uống trà ngon,2,0
không_gian tổng_quát giá_cả phong_cách western giá_cả mặt_bằng quán cà_phê mắc,2,2
nhà_hàng giá tiền giá_cả phong_cách western giá_cả mặt_bằng quán cà_phê mắc,1,2
thức_ăn chất_lượng quán khoai_lang lắc xí muội ngon vị,2,2
đồ uống giá tiền bil 1 trà sữa lài toping trân_châu size s giá tiền tổng_cộng 1 trà sữa nguyên lá toping trân_châu size s giá tiền 1 trà sữa olong toping trân_châu size s đ giá tiền,1,1
đồ uống bil 1 trà sữa lài toping trân_châu size s giá tiền tổng_cộng 1 trà sữa nguyên lá toping trân_châu size s giá tiền 1 trà sữa olong toping trân_châu size s đ giá tiền,1,1
nhà_hàng điều_khoản lầu 1 đổi thành ghế hk xưa hk lầu 2 đổi hk,1,1
nhà_hàng tổng_quát đầu quán ổn,2,2
tổng_quát nằm phố trung_tâm k hề quán k nổi lắm,2,1
nhà_hàng tổng_quát nằm phố trung_tâm k hề quán k nổi lắm,1,1
không_gian tổng_quát địa_điểm ấm_áp ổn giá_cả nhân_viên phục_vụ tận_tình bét_nhè giá tiền túm ưng_ý,2,2
phục_vụ tổng_quát địa_điểm ấm_áp ổn giá_cả nhân_viên phục_vụ tận_tình bét_nhè giá tiền túm ưng_ý,2,2
thức_ăn giá tiền địa_điểm ấm_áp ổn giá_cả nhân_viên phục_vụ tận_tình bét_nhè giá tiền túm ưng_ý,2,2
nhà_hàng giá tiền địa_điểm ấm_áp ổn giá_cả nhân_viên phục_vụ tận_tình bét_nhè giá tiền túm ưng_ý,2,2
nhà_hàng tổng_quát ăn_ở quán chục sg dịp ghé quán thưởng_thức hương_vị yêu,2,2
nhà_hàng giá tiền đi cn giá vé ng giá tiền 1m 1m4 giá giá tiền,1,1
phục_vụ tổng_quát uống nhân_viên thử món,2,2
đồ uống chất_lượng uống nhân_viên thử món,2,2
thức_ăn giá tiền chất_lượng thèm steak đi ên kêu 1 rib eye 30gr us black angus hoy giá tiền,1,2
thức_ăn chất_lượng thèm steak đi ên kêu 1 rib eye 30gr us black angus hoy giá tiền,1,2
thức_ăn chất_lượng cốt bánh mềm mịn,2,2
phục_vụ tổng_quát chủ hàn quầy tiền,1,0
thức_ăn bún_bò bụng no no thử bánh bột lọc,1,1
nhà_hàng tổng_quát uống,0,2
thức_ăn giá tiền befsteak top blade 150g giá tiền,1,1
thức_ăn befsteak top blade 150g giá tiền,1,1
nhà_hàng điều_khoản khung khuyến_mãi 17h 19h tặng voucher fre 1 khung vàng,2,2
nhà_hàng tổng_quát đen đá k bao h thất_vọng gọi món thức_ăn v ngon trơn yêu đi,2,2
không_gian tổng_quát không_gian quán nhật thiết_kế phong_cách nhật,2,2
thức_ăn chè chè nóng chè lạnh,1,2
nhà_hàng giá tiền giá giá tiền ổn mong refil món,1,1
nhà_hàng tổng_quát thơm béo ngon lắm,2,2
thức_ăn đồ nhúng đa_dạng váng đậu ngon,2,2
thức_ăn chất_lượng đồ nhúng đa_dạng váng đậu ngon,2,2
nhà_hàng tổng_quát ấn_tượng k hẳn xấu k vs thương_hiệu osaka,1,1
thức_ăn chất_lượng mì bình_thường thịt nướng ngon gia_vị thấm mềm,2,2
thức_ăn mì bình_thường thịt nướng ngon gia_vị thấm mềm,1,2
đồ uống chất_lượng k đông k uống cực_kì nhạt k ngon đá trân_châu dai ngon miễn bàn vị trà sữa hơi thất_vọng,1,2
đồ uống k đông k uống cực_kì nhạt k ngon đá trân_châu dai ngon miễn bàn vị trà sữa hơi thất_vọng,1,0
thức_ăn chất_lượng mì đem nuốt nỗi nhão nhẹt,0,0
thức_ăn chất_lượng vị hot strawbery honey blosom frapucino vẻ hơi béo,1,1
đồ uống chất_lượng món hao pha loãng nhạt_nhẽo,0,0
nhà_hàng giá tiền giá_cả hơi chất_lượng,0,0
nhà_hàng tổng_quát quán đông lắm piza,1,2
phục_vụ tổng_quát quán đông lắm piza,2,2
thức_ăn chất_lượng trừ đồ_ăn nguội món chấp_nhận món ăn_không nổi,0,0
thức_ăn chất_lượng lẩu đầu ngon hơi mặn,2,2
tổng_quát trung_tâm đối_diện bitexco đắt_đỏ cực_kì,2,1
nhà_hàng giá tiền giá tổng_cộng bil tụi giá tiền,1,1
đồ uống chất_lượng trà sữa thơm trà ko thơm sữa vị ko nổi_bật mấy,1,1
nhà_hàng giá tiền quá_chừng giá tiền toàn xong kêu tiếp haha,2,1
đồ uống giá tiền uống trà sữa king olong trân_châu đen thạch toping giá tiền 1 món mắc ghê,0,1
đồ uống uống trà sữa king olong trân_châu đen thạch toping giá tiền 1 món mắc ghê,1,1
thức_ăn chất_lượng miếng cá mì tuyệt mùi_vị thơm thịt cảm_giác đồ đông_lạnh,2,2
thức_ăn miếng cá mì tuyệt mùi_vị thơm thịt cảm_giác đồ đông_lạnh,2,0
thức_ăn món nhậu bình_dân chiều_tối quý huế lai_rai lắm,1,1
đồ uống 1 ly hơi no hơi,2,0
nhà_hàng tổng_quát ngon bàn hen,2,2
thức_ăn vị cà_ri thơm cay nhẹ rau củ hầm nhừ thịt bò ngon mấy lát thịt hun khói rán hơi cháy cạnh tuyệt ngon khóc,2,1
thức_ăn chất_lượng vị cà_ri thơm cay nhẹ rau củ hầm nhừ thịt bò ngon mấy lát thịt hun khói rán hơi cháy cạnh tuyệt ngon khóc,2,2
tổng_quát quán mặt đường bàn_cãi ha,2,2
thức_ăn nem nướng bò sốt tiêu chạo tôm,2,1
thức_ăn hình lớp phomai vs dày mua 2 lớp phomai mỏng dánh_hà,0,2
thức_ăn chất_lượng salad ceasa thịt nguội k quen k ngon,0,0
thức_ăn salad ceasa thịt nguội k quen k ngon,2,0
nhà_hàng điều_khoản nhà_vệ_sinh trang_trí kiểu dơ dơ,0,0
thức_ăn gà mâm bao ngon gỏi tuyệt_vời hơi củ hành,0,2
thức_ăn chất_lượng gà mâm bao ngon gỏi tuyệt_vời hơi củ hành,2,2
thức_ăn chất_lượng giá đồ_ăn cộng vat mặc_định giá tiền ko thoả_mãn đồ_ăn ko ngon,0,0
nhà_hàng giá tiền giá đồ_ăn cộng vat mặc_định giá tiền ko thoả_mãn đồ_ăn ko ngon,1,0
phục_vụ tổng_quát 1 1 bắp_cải trộn gật đầu hoài đem đứng quầy uống gọi quản_lý,0,0
thức_ăn chất_lượng 2 cốc kem mặn kem mặn béo ngậy uống hơi ngấy tạm ổn,2,1
đồ uống chất_lượng 2 cốc kem mặn kem mặn béo ngậy uống hơi ngấy tạm ổn,1,1
thức_ăn chất_lượng salat tươi ngon nha trang_trí thui đẹp lắm hok nỡ,2,2
thức_ăn salat tươi ngon nha trang_trí thui đẹp lắm hok nỡ,2,2
thức_ăn gọi bò 1 va trứng bò phân thập cầm 1 bò hon,2,1
thức_ăn chất_lượng kem quán ngon,2,2
nhà_hàng tổng_quát quán đông hơi ồn,2,1
không_gian tổng_quát quán đông hơi ồn,0,0
thức_ăn món mì soba cá_hồi cá_hồi phile rán thịt siêu juicy nha mì soba lạ rau kale rau lạ_lạ chế_biến rong biển món oke,2,1
thức_ăn chất_lượng món mì soba cá_hồi cá_hồi phile rán thịt siêu juicy nha mì soba lạ rau kale rau lạ_lạ chế_biến rong biển món oke,2,2
đồ uống chất_lượng matcha ngon lắm trà xanh bình_thường,2,1
đồ uống matcha ngon lắm trà xanh bình_thường,1,1
không_gian tổng_quát phòng tầng mùa hè điều_hoà mát_rượi,2,2
nhà_hàng điều_khoản phòng tầng mùa hè điều_hoà mát_rượi,2,2
thức_ăn chất_lượng cá ngon lắm giòn_tan thơm mềm khô,2,2
không_gian tổng_quát không_gian quán đẹp bắt_mắt,2,2
nhà_hàng giá tiền hai đứa giá tiền hơi đắt xíu,0,0
nhà_hàng điều_khoản order giấy_bạc hok sợ đỗ,2,1
thức_ăn 2017 dunkin mấy vị bánh noel cute buồn_cười hươu nhảy_múa lẩu 1 thông ng tuyết mấy bánh giá giá tiền bánh giá tiền thui,2,1
thức_ăn giá tiền 2017 dunkin mấy vị bánh noel cute buồn_cười hươu nhảy_múa lẩu 1 thông ng tuyết mấy bánh giá giá tiền bánh giá tiền thui,1,1
nhà_hàng giá tiền giá mắc thái_độ phục_vụ,0,0
phục_vụ tổng_quát giá mắc thái_độ phục_vụ,0,0
phục_vụ tổng_quát nam nv mặc áo sasin tức_là nv chính_thức tình_huống chuyên_nghiệp tí,0,0
đồ uống chất_lượng cảm_nhận món uống ổn lắm sữa đặ béo,1,1
đồ uống cảm_nhận món uống ổn lắm sữa đặ béo,2,2
thức_ăn chất_lượng bánh toast r kèm miếng kem ngon,2,2
thức_ăn bánh toast r kèm miếng kem ngon,1,2
nhà_hàng tổng_quát đi chi_nhánh chi_nhánh,2,1
phục_vụ tổng_quát 2 fody nhiệt_tình lắm dễ_thương ghê kiểu ráng code suport cười_ra_nước_mắt,2,2
nhà_hàng điều_khoản đèn đuốt,0,0
thức_ăn chất_lượng lắm tôm bở ngon,0,0
thức_ăn món ăn_ở burger saturday mỳ trứng bắt_mắt,2,2
thức_ăn 1 đĩa hai đứa,1,1
tổng_quát trung_tâm mê_cung đường hoa cạnh khu ăn_uống phan xích_long,1,2
đồ uống giá tiền món toast lava đi gọi 1 ly trà hoa_hồng machiato size l 1 toast lava giá tiền,1,1
đồ uống món toast lava đi gọi 1 ly trà hoa_hồng machiato size l 1 toast lava giá tiền,1,1
thức_ăn chất_lượng lẩu lẩu cá bóp cá_song ngon đậm vị cá tươi_sống,2,2
thức_ăn lẩu lẩu cá bóp cá_song ngon đậm vị cá tươi_sống,1,1
thức_ăn chè ngon gọi 1 cốc đỗ đen bự 1 bát chè đồng giá giá tiền ngon k phí tiền,2,2
thức_ăn giá tiền chè ngon gọi 1 cốc đỗ đen bự 1 bát chè đồng giá giá tiền ngon k phí tiền,2,1
thức_ăn chất_lượng chè ngon gọi 1 cốc đỗ đen bự 1 bát chè đồng giá giá tiền ngon k phí tiền,2,2
phục_vụ tổng_quát nhân_viên phục_vụ khách_hàng đi đông hơi hiếu_động,0,0
thức_ăn 1 vắt mì phá lấu bao_tử lá_mía đầy_đủ hơi 1 xí,0,2
thức_ăn giá tiền món hôm_nay gia_đình suất 329 ng vat,1,1
nhà_hàng tổng_quát bạn_bè giới_thiệu quán mon s kitchen ngon bàn đi thưởng_thức,2,2
thức_ăn chất_lượng bánh tròn tròn áp_chảo kèm khoai_mì ngon lắm cảm giá ngán,2,2
nhà_hàng điều_khoản sinh_nhật 10,2,2
không_gian tổng_quát cầu_thang ban_công chụp hình art,2,2
nhà_hàng tổng_quát takashimaya lung_linh haha,2,2
nhà_hàng điều_khoản nhà_hàng ko 1 chỗ xe ra_hồn,0,1
phục_vụ tổng_quát phục_vụ_bàn thường_xuyên châm uống thường_xuyên thay đĩa món,2,2
tổng_quát đường quán hơi lạ dò bản_đồ đường,0,0
thức_ăn sốt me,0,2
nhà_hàng tổng_quát quán đông lắm,1,2
đồ uống strong bow soda chanh nha đường hơi toàn,0,1
đồ uống chất_lượng trà đào pha vị hơi vị trà chát chát,2,0
thức_ăn chất_lượng cơm lươn nướng ngon,2,2
nhà_hàng điều_khoản chủ quán lì_xì đầu,2,2
nhà_hàng điều_khoản hôm quán khai_trương mua 1 tặng 1,2,2
tổng_quát đi quán nổi_bật a,2,2
đồ uống chất_lượng vị matcha ok nha kèm bánh choco hợp,2,2
đồ uống vị matcha ok nha kèm bánh choco hợp,2,2
phục_vụ tổng_quát nhân_viên nhiệt_tình thân_thiện,2,2
đồ uống chất_lượng bảo ly tưởng t t ngon,1,2
đồ uống chất_lượng uống mấy dòng freze kèm thạch,2,1
nhà_hàng tổng_quát ăn_ở quán tài phú 1 hương_vị món,2,2
phục_vụ tổng_quát ghé quán cảm_giác không_gian kính xung_quanh nhân_viên cực_kì thân_thiện dễ_thương bò tuyệt cộng sốt rượu_vang chuẩn,2,2
không_gian tổng_quát ghé quán cảm_giác không_gian kính xung_quanh nhân_viên cực_kì thân_thiện dễ_thương bò tuyệt cộng sốt rượu_vang chuẩn,2,2
thức_ăn chất_lượng ghé quán cảm_giác không_gian kính xung_quanh nhân_viên cực_kì thân_thiện dễ_thương bò tuyệt cộng sốt rượu_vang chuẩn,2,2
thức_ăn ghé quán cảm_giác không_gian kính xung_quanh nhân_viên cực_kì thân_thiện dễ_thương bò tuyệt cộng sốt rượu_vang chuẩn,1,2
phục_vụ tổng_quát nhân_viên tạm cười,1,1
thức_ăn giá tiền hôn món giá_cả suất cháo 1 ếch giá tiền 2 ếch giá tiền,1,1
thức_ăn chất_lượng hôm đi siêu_thị lote xong đẩy xe đồ đi r hàng bỏng thơm chui mua liền,2,2
thức_ăn 1 tô bún cua bò giá tiền kèm 1 chén cơm nguội kèm,2,0
thức_ăn giá tiền 1 tô bún cua bò giá tiền kèm 1 chén cơm nguội kèm,2,1
phục_vụ tổng_quát nhân_viên bình_thường vui_vẻ lắm,1,1
đồ uống chất_lượng trân_châu mềm,2,2
đồ uống ng review gọi thử black tea machiato trân_châu đen 50 đá 50 đường size,1,1
nhà_hàng điều_khoản grand palace nằm hẻm to lắm kẹt xe white palace chỗ xe rộng,2,1
tổng_quát grand palace nằm hẻm to lắm kẹt xe white palace chỗ xe rộng,1,1
không_gian tổng_quát grand palace nằm hẻm to lắm kẹt xe white palace chỗ xe rộng,2,1
phục_vụ tổng_quát kêu cokies matcha kem ok bánh ngon nhân_viên gớm quành,0,2
thức_ăn kêu cokies matcha kem ok bánh ngon nhân_viên gớm quành,1,1
thức_ăn chất_lượng kêu cokies matcha kem ok bánh ngon nhân_viên gớm quành,2,2
phục_vụ tổng_quát đồ_ăn kiểu sẵn gọi,2,0
thức_ăn chất_lượng cay đậm vừa_phải,2,2
phục_vụ tổng_quát phục_vụ k trậm trễ giá hơi 1 tiền,2,0
nhà_hàng giá tiền phục_vụ k trậm trễ giá hơi 1 tiền,0,0
không_gian tổng_quát đồ_ăn không_gian ổn,2,2
thức_ăn chất_lượng đồ_ăn không_gian ổn,2,2
tổng_quát tiếc quán hẻm quán không_gian thoải_mái,2,2
không_gian tổng_quát tiếc quán hẻm quán không_gian thoải_mái,2,0
không_gian tổng_quát không_gian lầu đi đông hơi khó_chịu tí bù món uống ngon,0,0
đồ uống chất_lượng không_gian lầu đi đông hơi khó_chịu tí bù món uống ngon,2,0
tổng_quát ko để_ý quán q7 kia,1,1
thức_ăn gọi 30g sốt tiêu trai ăn_không,1,1
thức_ăn chất_lượng vị đắng đắng tẩy đi cảm_giác ngấy thịt dâu chua_chua chê đc,2,2
thức_ăn vị đắng đắng tẩy đi cảm_giác ngấy thịt dâu chua_chua chê đc,1,0
thức_ăn mì sụa khô mì sụa mì sụa bò cay,1,1
đồ uống chất_lượng trà xanh thơm hài_hoà hương_vị,2,2
không_gian tổng_quát hôn không_gian quán hơi nóng rộng_rãi nhạc_nhẹ,1,0
nhà_hàng điều_khoản hôn không_gian quán hơi nóng rộng_rãi nhạc_nhẹ,2,1
thức_ăn thử toast trà xanh gọi toast dâu thử toast xoài hấp_dẫn,2,2
đồ uống chất_lượng trà sữa bình_thường bao quán đặc_sắc,1,1
thức_ăn chất_lượng chỗ cay ko đc cay kêu bớt cay chút,1,0
tổng_quát cực_kì hàm nghi chạy nằm chiều đường chạy bitexco í mb nằm lận trường thắng,2,1
không_gian tổng_quát không_gian đẹp nhạc nhạc nước_ngoài,2,2
nhà_hàng điều_khoản không_gian đẹp nhạc nhạc nước_ngoài,1,2
đồ uống chất_lượng ép lạnh uống chai 350ml đường sợ béo uống ly trà sữa giá nha,2,2
đồ uống giá tiền ép lạnh uống chai 350ml đường sợ béo uống ly trà sữa giá nha,2,1
đồ uống ép lạnh uống chai 350ml đường sợ béo uống ly trà sữa giá nha,1,1
thức_ăn chất_lượng đồ_ăn ngon đậm_đà,2,2
không_gian tổng_quát cảm_nhận view quán lịch_sự sáng_sủa đẹp,2,2
phục_vụ tổng_quát nhân_viên lịch_sự cởi_mở thân_thiện tươi_cười,2,2
đồ uống giá tiền cốc trà xoài tươi chese thử ké tí vị xoài tươi chese ngậy tct giòn 3 hơi nhạt chút,2,1
đồ uống cốc trà xoài tươi chese thử ké tí vị xoài tươi chese ngậy tct giòn 3 hơi nhạt chút,1,1
phục_vụ tổng_quát giao hàng now giao nguyên_vẹn lạnh mát,2,2
đồ uống chất_lượng giao hàng now giao nguyên_vẹn lạnh mát,2,2
nhà_hàng tổng_quát song quán trông khang_trang sáng_sủa đồ_ăn giá ngon bổ rẻ,2,2
nhà_hàng giá tiền song quán trông khang_trang sáng_sủa đồ_ăn giá ngon bổ rẻ,2,2
thức_ăn chất_lượng mì quảng ngon,2,2
đồ uống chất_lượng caramel món yêu vị mà_còn vị đắng nhẹ cafe yêu,2,2
thức_ăn thuyền kem k ngon lắm kem đá k đặc_sắc khuyên đừng gọi kem,1,1
thức_ăn chất_lượng thuyền kem k ngon lắm kem đá k đặc_sắc khuyên đừng gọi kem,1,1
thức_ăn bánh plan bột giá tiền,1,1
thức_ăn giá tiền bánh plan bột giá tiền,1,1
không_gian tổng_quát dư dư tiền vô sống ảo tuyệt quán đẹp đi 3,2,2
không_gian tổng_quát không_gian yên_tĩnh hoài_cổ họp gia_đình gặp_gỡ cũ,2,2
thức_ăn chất_lượng trứng k ngon,0,0
đồ uống chất_lượng tập gym nhu_cầu uống thay bữa uống luminus tiện dinh_dưỡng,2,2
phục_vụ tổng_quát mặc_dù order 3,0,0
thức_ăn đồ_ăn phong_phú lắm toàn món việt cơm_chiên súp nui mì xào,1,2
đồ uống giá tiền trà size m giá tiền,1,1
không_gian tổng_quát không_gian sạch_đẹp thoáng mát,2,2
phục_vụ tổng_quát chính_xác nhân_viên chủ mặt hơi ghê,0,0
phục_vụ tổng_quát sốc thương_hiệu mỹ phục_vụ tệ cửa_hàng việt_nam,0,0
thức_ăn 3 cục sườn kim chi,1,1
thức_ăn chất_lượng vị cay hơi nhạt món bình_thường nổi_bật,1,1
không_gian tổng_quát lollipop không_gian tầng 1 mua đồ thanh_toán tầng 2 hoà wifi vỗ_tay vỗ_tay,2,2
nhà_hàng điều_khoản lollipop không_gian tầng 1 mua đồ thanh_toán tầng 2 hoà wifi vỗ_tay vỗ_tay,1,2
thức_ăn đồ_ăn kèm mắm ruốc huế bún riêu mắm_tôm ngon,1,2
đồ uống chất_lượng thức uống vừa_miệng ngon giá_cả rẻ,2,2
đồ uống giá tiền thức uống vừa_miệng ngon giá_cả rẻ,2,2
thức_ăn chất_lượng ta chủ_yếu quán bef steak quán quán bánh lava cười nhẹ,2,1
thức_ăn bánh_bao xá_xíu giá tiền hơi nhân nhân nêm nếm ngon_miệng 1 2 thứ3,0,1
thức_ăn giá tiền bánh_bao xá_xíu giá tiền hơi nhân nhân nêm nếm ngon_miệng 1 2 thứ3,1,1
thức_ăn chất_lượng bánh_bao xá_xíu giá tiền hơi nhân nhân nêm nếm ngon_miệng 1 2 thứ3,2,2
tổng_quát chỗ dòm sạch_sẽ hẳn đỡ hẻm hẳn quẹo hẻm 393 23 đầu,2,2
không_gian tổng_quát chỗ dòm sạch_sẽ hẳn đỡ hẻm hẳn quẹo hẻm 393 23 đầu,2,2
thức_ăn chất_lượng ngon chất_lượng nha hôn vị chà pork flos,2,2
nhà_hàng giá tiền giá hơi,0,0
thức_ăn chất_lượng súp canh sườn bò miến cứng nấu ko chín gỏi cứng,0,0
đồ uống chất_lượng hôm uống thử trà mận đen ôi trời kiểu chanh uống quen kh chê tenren nha,1,2
nhà_hàng tổng_quát ghé shop tầm 2h trưa trưa vắng,0,1
đồ uống chất_lượng trà sữa olong ok thơm thơm nha chả cốc lẫn mùi vải í uống khó_chịu lắm,1,2
phục_vụ tổng_quát dạo đi hơi thị tươi món chậm,0,0
thức_ăn chất_lượng dạo đi hơi thị tươi món chậm,0,0
thức_ăn bún_bò ngon đồ_ăn,2,2
thức_ăn chất_lượng bún_bò ngon đồ_ăn,2,2
tổng_quát chỗ xa_lắc_xa_lơ,0,0
đồ uống chất_lượng trà xanh freze chuẩn vị matcha hơi nhạt tương_đối ổn,1,1
thức_ăn chất_lượng pescatora piza hải_sản hải_sản tươi ngon_ăn giòn sần_sật,2,2
nhà_hàng tổng_quát thưởng_thức món,2,2
đồ uống chất_lượng uống ngon flan ngon,2,2
đồ uống chất_lượng đọng vị béo thơm đặc_trưng nước_cốt dừa ngon đắng lắm ly trà lài hợp quen uống trà đậm nha haha haha,2,2
đồ uống đọng vị béo thơm đặc_trưng nước_cốt dừa ngon đắng lắm ly trà lài hợp quen uống trà đậm nha haha haha,1,1
nhà_hàng điều_khoản vàoquán đập mắt tủ ép,2,2
thức_ăn bánh vị dâu 1 vị,2,1
thức_ăn món đặc_sắc sốt cajun phô_mai vị sốt phô_mai hiếm quán bình_dân món đa_dạng ướp chế_biến tuỳ,2,2
thức_ăn chất_lượng món đặc_sắc sốt cajun phô_mai vị sốt phô_mai hiếm quán bình_dân món đa_dạng ướp chế_biến tuỳ,2,2
thức_ăn chất_lượng bánh_mì ngon lắm kìa phô_mai ngập_tràn lắm 1 ổ giá tiền rẻ ngon,2,2
thức_ăn bánh_mì ngon lắm kìa phô_mai ngập_tràn lắm 1 ổ giá tiền rẻ ngon,2,2
thức_ăn giá tiền bánh_mì ngon lắm kìa phô_mai ngập_tràn lắm 1 ổ giá tiền rẻ ngon,2,2
đồ uống chất_lượng rose tea váng sữa ngon,2,2
thức_ăn sashimi cá_hồi cá_ngừ,2,1
đồ uống chất_lượng kiểu dạng vị đào sữa_chua ngậy ngậy,1,2
đồ uống kiểu dạng vị đào sữa_chua ngậy ngậy,1,2
nhà_hàng giá tiền giá_cả hạt_dẻ,2,2
nhà_hàng tổng_quát ngon hôn,2,2
không_gian tổng_quát trừ duy_nhất ko gian hơi tối đèn vàng sống ảo,0,0
nhà_hàng điều_khoản độc vụ order món bộ_đàm,2,2
thức_ăn chất_lượng soup kêu đầu quán say godbye có_lẽ nón soup phù hop haha,0,2
thức_ăn mì ngon hơi,0,0
thức_ăn chất_lượng mì ngon hơi,2,2
thức_ăn chất_lượng lẩu thái chua_cay ngon đĩa nhân đầy_đặn ngao cua viên cá mực 6 tôm,2,2
thức_ăn lẩu thái chua_cay ngon đĩa nhân đầy_đặn ngao cua viên cá mực 6 tôm,2,1
nhà_hàng giá tiền giá rẻ,2,2
nhà_hàng tổng_quát ok bao quán cafe trừ bánh dở,2,2
thức_ăn chất_lượng ok bao quán cafe trừ bánh dở,0,1
phục_vụ tổng_quát đợi 30p ko,0,0
thức_ăn giá tiền gọi 2 mì cay bò giá giá tiền mì ngon chuẩn vị gọi mì cay bò 2 miếng thịt bò,1,1
thức_ăn chất_lượng gọi 2 mì cay bò giá giá tiền mì ngon chuẩn vị gọi mì cay bò 2 miếng thịt bò,2,2
thức_ăn gọi 2 mì cay bò giá giá tiền mì ngon chuẩn vị gọi mì cay bò 2 miếng thịt bò,0,1
thức_ăn bánh trắng trắng kia mochi,1,1
không_gian tổng_quát chỗ order chật_chội,0,0
nhà_hàng tổng_quát làm_việc tụ_tập bạn_bè nói_chuyện,2,2
nhà_hàng tổng_quát ngon,2,2
thức_ăn bánh_bao bánh ca dé ngon nha nhân hơi bén an_toàn vệ_sinh thực_phẩm,1,2
thức_ăn chất_lượng bánh_bao bánh ca dé ngon nha nhân hơi bén an_toàn vệ_sinh thực_phẩm,2,2
thức_ăn chất_lượng salad ngon,2,2
thức_ăn chất_lượng món phô_mai chiên hơi mặn chút nhân thịt phô_mai ngon,2,2
thức_ăn món phô_mai chiên hơi mặn chút nhân thịt phô_mai ngon,1,1
nhà_hàng giá tiền giá chất_lượng nhu,2,0
không_gian tổng_quát chỗ làm_việc tám,2,0
thức_ăn chất_lượng đồ_ăn ngon tẩm ướt nhẹ_nhàng khẩu_vị,2,2
thức_ăn chất_lượng cơm lắc kimbap ngon thử,2,2
thức_ăn cơm lắc kimbap ngon thử,1,1
đồ uống chất_lượng cốc uống dặn đường vừa_vặn,2,2
không_gian tổng_quát không_gian lãng_mạn sang_trọng ấm_cúng 2 lầu ghế_ngồi sofa thoải_mái,2,2
